"Joke";"Joke topic"
Why did the chicken cross the basketball court ? He heard the ref was blowing fouls;Sports
Why don't lawyers have sex with their clients? To prevent double billing.;Law
The only reason I watch political speeches is cause I'm hoping there's gonna be a sniper.;Politics
I don't like cocaine I only like the smell.;Drugs
What concert costs 45 cents? 50 cent featuring nickelback;music
Why should transgender people get separate bathrooms? There's already handicapped stalls.;transgender
What does a Jew with an erection get when he walks into a wall? A broken nose.;Jewish
Just told a guy talking on his phone in the library to shut the fuck up Everyone applauded me, so I told them to shut the fuck up, too.;library
Why did Leonardo DiCaprio laugh at the Oscar joke? Because he finally got it!;movies
what do you call a cow with no legs ground beef;cow
What did the Russian people light their houses with before they started using candles? Electricity.;Russia
They say 9 or 10 is a good age to tell your kid they were adopted, but only IF they were adopted.;adoption
*Slowly breaks up with you, word by word, during a game of Scrabble.;relationships
After the machine uprising, robots in the club will dance "The Human" by compulsively overeating and playing with their phones on the toilet;robots
What is the rapper's favorite bread? 2 Grainz;rap
I wonder how many hobbies you have to suck at before you take up bird watching.;hobbies
Her: You know I love it when you pull my hair... Me: Yes, baby Her: But the other people at this PTA meeting are beginning to stare.;relationships
I'm not superstitious, I'm just a bit stitious.;superstition
What do you get when you have Tiger Woods, Stephen Hawking, and Dwayne Johnson in the same room? An Animal, a Vegetable, and a Mineral.; Celebrities
I call my genitalia the Severance Package... After its seen it usually ends relationships.; Relationships
sighs "always the predator, never the prey..."; Relationships
Why is Santa's sack so full? Because he only comes once a year.; Santa
What did the overweight woman say to Buffalo Bill when she woke up? I can't feel my face when I'm with you...; Buffalo Bill
What do Pentecostals and Nudists have in common? Neither can wear pants; Religions
I got caught making out with my cousin once - mum and dad went mental. In my defence we were just kids, and there was an awful lot of alcohol at her funeral.; Family
If steroids are illegal for athletes, then Photoshop should be illegal for models; Modeling
How much do pirates pay to get an earring? A Buccaneer.; Pirates
[running amok in flames] WHY ARE INFLAMMABLE THINGS FLAMMABLE!?; Fire
A baby seal walks into a club; Animals
My Welsh mate was found dead yesterday. He died the way he would have wanted to go... He passed away peacefully in his sheep; Death
I saw a guy holding a TV I was walking down the street, when I saw a black guy holding a TV. I thought "holy shit, is that mine?" I went home to check. But nah, mine was at home polishing my shoes.; Racism
Swimming Is Good For You... Especially if you are drowning.; Health
Only works in German - What is the biggest monkey? - Giraffe!;monkey
A coworker asked me if I would please quit loudly singing along with my Oasis mix tape this morning. I said maybe...;singing
Our culture is like a fungus. It's fucking disgusting but it grows on you.;culture
Why did the washing machine stop? Somebody threw the towel in.;washing machine
As an american, I feel really sorry for the Canadians up north. I mean, how do they even live if their summer is 30 degrees?;canadians
What bird tastes just like butter ? A stork !;bird
I think my bank is trying to get me to become a gymnast. They keep sending me letters about my outstanding balance.;bank
I tried to tell an Armenian genocide joke in Istanbul. Nobody got it.;genocide
A man walks into a bar... He says "Ow";bar
Hey guys, look! Original content made it on to ifunny!;content
Having hearing problems? Turn down the volume on your porn. Problem solved!;hearing
Why don't you ever see three mexicans crossing the border at the same time? Because the signs say "No trespassing";mexicans
Do you know what you call a nickle and a penny? The Sixth Cents;money
Keep your friends close and your unattractive enemies closer so you look better by comparison in pictures.;enemies
I wasn't going to follow you but that bible verse in your bio totally changed my mind.;bible
Where do terrorists store their money? In the West Bank;bank
What do gay Asian men do in the bedroom? They Bangkok;gay
How is eating a girl out like being a member of the mafia? One slip of the tongue, and you're in deep shit!;mafia
Worry: a waste of imagination.;worry
Why don't people like talking about herpes? It's a sore subject.;herpes
Two topics which should never be in the same sentence "Zika" "Can I get a little head";zika
Doc: Maam, due to the accident your daughter cant... Mom: Cant what?! D: She cant even. She literally cannot even. M: *single tear falls*;accident
[in ambulance] "Can you describe the snake that bit you?" Yes it was like an angry rope;snake
Wanna hear a joke? Your life;life
Hey online media: "Comfortability" isn't a word. The noun you're looking for is "comfort." And it doesn't need you to give it a fancy hat.;media
Why did the Chicken cross road? With rice.;chicken
When #EgyptAir announced "he's not a terrorist, just an idiot" My ex wife phoned to see if it was me.;terrorist
I almost hit a deer tonight. But then he took back what he said about my mom and we hugged it out. Back to having zero haters, feels good.;deer
Q: Why don't matches play baseball? A: One strike, and they're out.;baseball
Why was the motorcycle going so slow? Because it was two tired!;motorcycle
Describe myself in 4 words? Bad at counting.;self
My black friend told me to stop making racist jokes... ...I told him to lighten up.;friend
what do you call a sad ditch? a depression.;ditch
The rest of the world should fear our military. We have the most cutting edge technology 1954 had to offer.;military
What do you get if you cross a telephone with a night crawler? Ringworm!;telephone
Why did the University of Oklahoma researcher  stay awake every night? He was trying to find a cure for insomnia.;researcher
What is Irish and sits on the porch? Patty O'Furniture;Irish
When I was a kid I liked my Jack in the Box...But now I prefer my Jack in the Bottle.;Jack
Why does the little mermaid where sea shells? 'Cause the B-shells were too small.;mermaid
words are just a big scam. they all just mean other words. so you keep on using even more and more words. that's how they get you.;words
I was so happy it only took me seven days to complete this puzzle! The box said it would take 2-4 years.;puzzle
What's hairy dangerous and only surfs the  Net when there's a full moon? The www.erewolf.;Internet
Me: But where do you see this relationship in five years? Her: Sir! For the last time, do you want extra cheese or not?;Relationship
How to make an idiot curious? I'll post the answer tomorrow.;Curiosity
How embarrassing would it be if Facebook automatically updated statuses to what you where doing. "Billy is alone in his room.";Facebook
What do you call someone who won't get off your lawn? A grasshole.;Lawn
What's the difference between anal sex and regular sex? Regular sex can make your night, but anal sex can make your hole weak.;Sex
Are you from Tennessee? Because your accent and appearance suggests that you hail from the southeast.;Tennessee
One old man was talking to another "Hows your incontinence?" "Depends.";Incontinence
I just bought a pair of glasses from Zenni Optical. 20/20 would buy again.;Glasses
What is gray and comes in pints? An elephant! edit: maybe I should say what is gray and cums in pints?;Elephant
I've been Nominated for Facebook's New Award, Most Funny/Best Posts in 2013!.......In other news I lost my job, my wife, car, and all contact with the outside World!!!;Facebook
'I am your God, and now it is night!' I say as I turn the fish tank light off.;Fish
What do you call a nut that eats other nuts? A pecan-nibal! Made this up at work while hungry.;Nut
Did you hear about the Italian chef who died? He pasta away!;Italian chef
Watched my first porno today... I looked much younger back then.;age
"Please stop being mean" - Me 3 seconds in to a rap battle;rap
The local police station had their toilet stolen. The cops say they have nothing to go on.;police
What would you call ISIS after they've been eliminated? WASWAS.;ISIS
Sweetie, who is this bully stealing your pudding cup before school?!? "Mom, it's-" *dad makes throat slice gesture* "No one, Mom. No one";bullying
Dark humor is like kids with cancer... Never gets old;dark humor
911 What's your emergency Me: I'm calling to complain about the quality of this cocaine 911: The police are on their way Me: Thanks;cocaine
Dammit I forgot my headphones and I'm at the airport wait here's some for 16 million dollars thank god.;headphones
I was the second man on the moon Neil before me;space
How do you communicate with a fish? You drop it a line!;fish
Pink Panther's TODO list 1. TODO 2. TODO 3. TODO TODO TODO TODO TODOOO;productivity
A boy goes to his parents to tell them something "Mom, Dad. I'm gay." His father then turns to him and says "Hi Gay, I'm 100 Dollars Richer!", while recieving money from the mom.;coming out
I used to be addicted to soap but I'm clean now.;addiction
Jesus tells Peter, "Come forth and you shall have eternal glory!" Peter came in fifth and won a toaster.;religion
Some say global warming is caused by an increase in greenhouse gases, but I know that's a cover up for the truth: too many hot local singles;global warming
Him: Can you forgive me? *mental montage of me trying to figure out who this guy is* Me: Yes, but I'm really hurt so please give me time.;forgiveness
Whats the difference between a Rolling Stone and a Scottish man The Rolling Stone says, "Hey you, get off of my cloud." and the Scottish man says, "Hey McLeod get off of my ewe.";nationality
If an opinion is worth 2 cents, how many cents is an argument worth? It really just depends on how much cents it makes.;opinions
Facebook does NOT ruin relationships. Relationships ruin Facebook;Facebook
When I was 6 I got coal from Santa... The next year I decided to get back at him and poison the cookies. Somehow, the bastard found out and killed my dad;Christmas
What do you call a horse with a broken leg? Worthless;horses
did you know that the earth used to be 100% water? that was until yo momma got thirsty.;earth
How do you know if a joke is a dad joke? A dad joke has to reach father for a pun.;puns
Why was the cookie monster arrested for computer hacking??? He was in possession of all the "COOKIES";computer hacking
Why did the bowling pins stop working? They went on strike!;labour
Video Games made me do it. Rock n' Roll made me do it. Witches made me do it. Satan made me do it. - a short history of responsibility;responsibility
Teacher and John Teacher: John. Give me a sentence beginning with "I". Paul: I is the... Teacher: No, John . You must say "I am" not "I is." John: All right. I am the ninth letter of the alphabet.;grammar
My milkshake brings all the boys to the yard and they're like "hey thanks" and I'm like "I'm just happy to be a part of this nice community";community
Teacher: Fill out the parent form. Me: Why? Teacher: So I can contact you if your kid gets in trouble. Me: *writing* Raised. By. Wolves.;parenting
"Be cool, it's the cops" I said to my 3 cats I dressed up like robbers as my other 3 cats came out of the kitchen dressed like policemen;cats
If you say "gullible" very slow, it sounds like "butterflies";wordplay
Parents yelling "I'm not going to ask you again" at their kids, will definitely be asking them again;parenting
Two polacks are driving in a car The driver: Stick your head out the window and see if my directional is working. Is it on?" The passenger:" Uh yep. nope. yep. nope. yep. nope";polish people
Bilbo wakes up suddenly to Don't Stop Believing. It was an unexpected Journey.;music
A priest, a rabbi, and an atheist walk into a bar. The bartender looks up and says "what is this a joke?";religion
What is the difference between a Windows Phone and a brick? One is a brick and the other is a brick with a screen;windows phone
Why can't ewoks yell in the house? Because they have to use their Endor voices.;star wars
*E=mcHammer *when E is a constant variable that can't be touched;physics
So I finally got around to watching the Twin Tower attacks 9/11 would watch again.;9/11
What did the rapper say when he couldn't find his pants? "Where my knickers at?";rap
Why are the police so corrupt? Because criminals keep turning themselves into the police.;police
Regular naps prevent aging... Especially if you take them while driving.;aging
How do genetically engineered car salesmen from Boston greet their customers? Hey, gattaca? GATTACA?;Salesmen
Did you hear about the guy who killed the sphinx? i hear he's one bad-ass motherfucker...;Sphinx
Avoid unwanted pregnancies by using the "pull out" method where you pull out an acoustic guitar at a party & no one will have sex with you.;Pregnancy
A Jamaican is sightseeing in Egypt. A vehicle drives by, beeping its horn. "Coo yah!" he says. "It's tootin' car, mon!";Egypt
You know how if a bear is about to attack you, you're supposed to stand totally still? Your smarter friend that's running just punkd you.;Bears
I did a self defense course I would't recommend anyone to attack me in slow motion;Self-defense
Today I found out that nobody living in my town is allowed to be buried in it. It might be because they're alive;Death
MY VIRGINITY;Virginity
I was about to tell you a bank joke But I lost all interest.;Banks
Don't assume Wal-Mart sells walls. Unless you want an argument about existential reality with an 85-year-old greeter.;Wal-Mart
Made plans to exercise with a friend and now I have to go get in a car accident.;Exercise
I bet the first mohawk was created by a guy trying to even out his sideburns.;Haircuts
What's a hats favourite thing? Getting head;Hats
The Three Unwritten Rules Of Life 1. 2. 3.;Life
I just read a book about Stockholm syndrome. It was pretty bad at first, but by the end I kinda liked it.; Stockholm syndrome
You hang Up. "No you hang Up." No YOU hang Up. "No YOU hang Up." - couple fighting while hanging Pixar movie posters; couple
What do you get when you cross the Atlantic with the Titanic? About half way.; Titanic
What do black people with Down's Syndrome call their friends? Their Chromies; Down's Syndrome
How do you tell the difference between the staff and the inmates at a psychiatric hospital? The patients get better and leave. Not everyone of the patients thinks he is God. The staff have the keys!; psychiatric hospital
Q: How do you get a clarinet player to play  louder? A: You can't!; clarinet
Two fish are sitting in a tank. One fish says to the other, "I don't know how to drive this thing".; fish
How many Communists does is take to screw in a light bulb? All of them.; Communism
I've wanted to post this forever. This.; posting
Spent 10 mins trying to get into my car today...finally the door opened when the person who actually owned the car unlocked it.; car
Why do blonde girls have bruises around their belly buttons? Because blonde guys aren't that smart either; blonde
You know that little indestructible black box that is used on planes - why can't they make the whole plane out of the same substance?; plane
My doctor said if I get 1000 upvotes he will perform free LASIK surgery! Upvote for visibility.; LASIK surgery
Me: Show me a pan that didn't get clean the first time and I will show you a pan that needs to soak.. Wife: STOP TWEETING AND WASH THE PAN!; washing
Why was the actor detained by airport security? He said he was in town to shoot a pilot.; actor
So a man goes to work... Memed XD im a grill btw so upboat plz.;work
If a bear confronts you in the woods, make it go away by handing it a flyer for your boyfriend's band's show.;bear
I wonder if Ronald McDonald sadistically cackles as he bludgeons innocent chickens and uses clown magic to turn them into nuggets.;McDonald's
No body What do you call a man with no body and a nose? Nobody knows!;body
I don't have a swimmer's body. I have more of a drowning to death body. #Olympics;body
What did the letter F say when he became cool? Sup G?;letter
My grandpa told me this before he kicked the bucket. He said, "Son, how far do you think I can kick this bucket?";death
A cheese shop was just bombed in Paris. There's de-brie everywhere ^^^I'm ^^^really ^^^sorry;cheese
How can you tell the pig is a failure as Easter bunny? By the egg on its face.;bunny
What's big, green and if it falls out of a tree it will kill you? A pool table.;tree
What is a goat herder known as in the Middle East? A Pimp;goat
Jaws How do you know the girl from Jaws had dandruff? She left her Head &amp Shoulders on the beach;Jaws
(Sigh) I thought "The Scarlet Letter" was a book about red stationery....;book
As a Hilary supporter in Colorado, I'm still happy with the outcome of the election. Since proposition 106 passed I can legally kill myself now that trump won.;election
What do you call a cheap circumcision? a rip off;circumcision
Ex-wife died in a car wreck yesterday. Didn't send flowers, thought might be weird to the family. That and didnt know other drivers address.;ex-wife
I like putin The rest of the joke down here;putin
i could miss 4 days of school in a row in HS and have all A's and you zone out for 38 seconds in college and ur grade goes from a B to a G;school
I was so touched last week when a shopkeeper handed my 3yo a donut without checking with me, that today I gave his teen a bag of heroin.;shopkeeper
Astrid was a victim of ID theft Now she has to go get a new one.;ID theft
What do you get when you mix a bulldog and a shih tzu? Bullshit. Works better if you say it out loud.;dog breeds
How does a Russian catch fish? A niet!;fishing
When I was a kid I made all of my toys watch Toy Story so that they knew I was on to them.;toys
[NYE] ME: *wearing 2017 glasses* OPTOMETRIST: *rubbing his temples* Stephanie your eyesight may be bad but you really only need one pair;optometrist
Did you hear about the incestuous hotdogs? They say they're in bread.;hotdogs
Q: Did you hear about the man who was Polishing the flagpole? A: He varnished into thin air!;flagpole
What do books and sex have in common? They both have a climax.;books and sex
if boris johnson was priminster he'd make all of us shop at Borrisons;Politics
Why does Snoop Dogg always carry an umbrella? Fo drizzle;Music
Before I met my wife I was incomplete.. Now I'm finished.;Marriage
What's the difference between snowmen and snow women? Snow balls. Ha;Snow
"See that guy over there? I have to serve him with papers today." -Oh really? Why? "Because I lost my tennis racquet.";Law
What do a slinky and your mother in law have in common? They're both fun to watch tumble down stairs.;Family
I'm not sure if I'm depressed Or just nihilistic;Mental Health
You can't die, man! Not right now. Not on my watch! *lifts dead body and pulls watch put from under it*;Death
You may think i'm odd for eating ham and pineapple sandwiches.. But hey.. That's just Hawaii roll.;Food
If you can't handle me at my worst, you and I have a lot in common.;Relationships
The worst part of being named Michael is repeatedly being broken up with via a text that states *drops Mike*;Names
Terror attack in New York Thousands of people scream as Mariah Carey bombs Time Square;Music
Someone recently broke in to my nan's flat and stole her precious limbo trophy... How low can you get?;Limbo
So, a girl was giving me a handjob... and I told her to stop because she was rubbing me the wrong way.;Masturbation
Progress Johnny do you still throw stones at birds ? No sir, now i use slingshot.;Birds
How i feel when i find out Tom Brady is suspended for 4 games;Tom Brady
Guys, throw away ALL your favorite things. Go to Pier 1, buy some throw pillows and potpourri. Ok, you're ready for marriage.;Marriage
What if they had a call center where they call you everyday with a mission to make you laugh? But instead of a call center, they called it a lol center! So much lol, that it will make you fall!;Call Center
Stop complaining about the length of the Hobbit movies. Plays are 17 hours long. School plays are twice that.;Hobbit
Can you say three two-letter words that mean small? Is it in?;Small
Did you know Steve Irwin would still be alive if he wore sunscreen? It protects from deadly rays.;Steve Irwin
Chuck Norris can speak braille.;Chuck Norris
Interview joke Interviewer: What is your name, and what do you do for a living Bank Robber: I'm Robin Banks;Bank Robbery
I avoid making friends by being honest with people;Friendship
What did the ear of corn say when all of its clothes fell off? Aw shucks!;Corn
(accidentally invented when heard words out of context) What kind of food did Hitler eat? Notseafood;Hitler
I grew up in a very sheltered household. Our house had 17 roofs. We had alcoves upon alcoves. I wore a tarp wherever I went.;household
A man buys a house The guy he buys it from says "we printed out the deed but didn't have paper so we printed it on this plank of wood, will that be okay?" "That wooden deed";house
How do you guarantee that your wishes always come true? Wish for something that is already true.;wishes
4 out of 5 dentists agree, that 5th dentist is an asshole.;dentists
Nothing brings a family closer at graduation than a flask.;graduation
I went out for dinner last night. The Captain's Basket was on special for $7.00. I tried it just for the halibut.;dinner
I put the 'fun' in 'dyslexic'.;dyslexic
How do you throw a space party? You planet!;space
What do you call a fly without any wings? A walk;fly
Dear people who question why girls go to the bathroom together - Hermione went alone and got attacked by a troll;bathroom
What's the United States favorite brand of shortening? San Fran Crisco;shortening
Nice told me a joke How many bakers does it take to run a bakery? Bun Edit: Title should say Niece;bakery
Why do women hate panty lines? Because like, it sucks waiting around for underwear.;panty lines
What did little no armed Jimmy get for Christmas? Gloves! Haha I'm joking. He hasn't opened it yet.;Christmas
This table is a bit wobbly, one of the legs appears to be shorter, Luckily I have just been given a copy of the new album by Nickleback;table
How do you spell relief? F-A-R-T;relief
"I'm dying call me an ambulance" Best friend: "Ok dying, you're an ambulance";Batman
Whats the difference between a joke and 2 dicks. You cant take a joke;disease
What did Cholera say to Malaria? Are you gonna Jaundice on Saturday?;loss
They say the best way to prepare your kids for loss in later life is to have pets. So I bought a puppy and shot it in front of them. I'm not having my kids growing up damaged.;cocaine
What's the difference between a bag of cocaine and a four-year old child? Eric Clapton never would have let his bag of coke fall out of a 49th-story window!;speech
Freedom of speech [deleted];grandpa
My grandpa's a total perv My mom told me he had a stroke at my sisters dance recital!;chicken
Why did the chicken cross the playground? To get to the other slide. *bows*;marriage
What did the commitment averse monster truck announcer say to his girlfriend when she asked him, "When are you going to finally ask me to marry you?" ###SOMEDAY ###SOMEDAY! ###SOMEDAY!!;musicians
What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band;Italy
Why is Italy shaped like a boot? Well, can't fit that much shit in a sneaker!;Scotsmen
An amoralist, a nihilist, and a world-weary cynic walk into a bar. The bartender says "Sorry, we don't serve minors in here.".;philosophy
I recently learned my friend likes to be dominated by his girlfriend in bed. I wouldn't have pegged him for that.;friendship
How did a mom figure out her daughter had hit puberty? She kept wetting the bed.;puberty
OMG you guys, my penis is doing the most adorable thing right now!;sex
If you cool your body down to -273,16 degrees celsius.. ..you'd be 0K;physics
DMX is in jail Because X didn't give it to them.;DMX
*wife opens present* "You got me the action figure you wanted?" Ugh if you don't appreciate it then give me it *takes gift and runs to room*;marriage
What's a mathematician's favorite plant? Geometry;mathematics
What's the difference between babies and cats People want to see pictures of your cat.;babies
A conservative is beating a liberal in a debate [removed];politics
Camper: Is it easy to milk a cow? Farmer: Sure it is. Any jerk can do it.;farming
One of the anchors on CBS Sports just referred to smoking weed as "toking salad" and from that alone I'll bet my life savings he's a dad;smoking
What happened to the native man that drank 23 cups of tea? He went home and drowned in his tea pee.;tea
Just showed my 4 yo niece that I can still do a cartwheel and now she is showing me where the ice packs are.;cartwheel
Why did Jesus stop playing Hockey? He just kept getting nailed to the boards. Sorry too anyone offended, but come on, why are you here if you get offended. PS, Sorry Jesus, its funny!;Jesus
So a lumber jack was severely injured this evening... It was quite the accident.;lumberjack
You know your old when you come close to shaving your nipple off while trying to shave your legs!;age
An officer gets shot in a marijuana raid...;police
"PARTY FOWL" someone yelled as the drunk duck did another keg stand;drunk
When I was a kid my mother stopped breast feeding me. I asked her why and she says "hey, I just wanna be friends.";breastfeeding
If you ever feel useless... .. Remember that there is a comment section on porn sites.;uselessness
My wife informs me that today our 2YO daughter said, "fart," and laughed uproariously. Three times. So, yeah. That one's mine.;fatherhood
Whats the KKK's favorite type of cake? Sheet cake.;KKK
What did the officials say whenever systematic punishment was banned? There's no punchline.;systematic punishment
Every Husband is a farmer by default. His survival solely depends on "agree"culture... "Agree"culture increases the GDP (Gross Domestic Peace). Not my original. Just heard at a party recently. :);husband
A worm is a pretty disappointing prize for getting up early if you ask me.;worm
Are you alone? Afraid? Lonely? Then you'd better turn up the TV because I just heard a noise;loneliness
What do you call an detective's glasses? Inspectacles;detective
Why wouldn't Samus go below Brinstar? Because she was a-Kraid to. Now I think about it, this joke is a bit more "Riddle-y," than say an actual joke.;Video Games
My dentist isn't racist. He has loads of plaque friends.;Racism
How many animals can fit into a pair of pantyhose? Ten pigs, two calves, one beaver, and an ass.;Animals
What do you get if you cross a teddy bear with a pig ? A teddy boar !;Animals
I tape microwave popcorn to the ceiling cause it's cheaper than a smoke alarm.;Household
*Tries to go into debt* DEBT: I have a boyfriend;Debt
What did the "O" call the Zero? Weirdo!;Math
I never warn my wife before I pull the anal beads out.. I like starting the mower on the first tug.;Marriage
50 years from now..."Remember that time we were fighting the riot police and the National Guard ..." "...and your mommy shows up and kicks your ASS?";Protest
I just had the biggest bowel movement of my life then turned around and the toilet was empty. Needless to say I completely lost my shit;Bathroom
Two fish are in a tank.. One turns to the other and asked "Do you know how to drive this thing?";Fish
The year is 2030: All corporations have merged and every night before bed you say a prayer to your cable company.;Technology
In awkward situations I'll sometimes break out my braille version of Calvin and Hobbes. You know - comic relief.;Disability
Hello. My name is Inigo Montoya, personal trainer. Obesity killed my father. Prepare to diet.;Literature
In an alternate universe, the President... is given an attache and told not to press the button inside beyond the most dire circumstances. Instructions nuclear.;Politics
A man walks into a bar and says, "David Foster Wallace was not the greatest writer to ever live." .;writers
Carl: Perfect weather tonight. Me: Tell me something I don't know. Carl: Butterflies taste with their feet. Me: Fair enough.;weather
Whats the difference between a Pope and acne? Acne doesn't come on a boy's face until he is around 12.;Pope
"Wolfgang Mozart", says Mozart's friend... "What?!" replies Mozart. Then they are both eaten by a gang of wolves.;Mozart
According to my current parking spot, I'm Chief of Police.;police
TOASTER OVEN: Do you really need another Hot Pocket? ME: You shut your mouth TO: If I shut my mouth will you stop putting Hot Pockets in it;toaster oven
Where does the General keep hs armies? In his sleevies.;armies
Customer: Why is my hairline  receding? Barber: It's not. Your scalp is advancing.;hairline
Why aren't kids under the age of 18 allowed to watch videos about duck calls without the consent of a parent? Because they contain a lot of fowl language.;duck calls
Why did the whale cross the road? To get to the other tide.;whales
Why is golf better than sex? It lasts for hours and they are 18 different holes.;golf
The movie was better than the book because I'm illiterate.;books
I like Jesus but he loves me, so it's awkward.;Jesus
Squirrels run around like they're being chased. Nobody cares about you. You live in tree. Get a job;squirrels
The Defecator. "That's not even a real Transformer." Beat it, kid.;Transformers
Two guys in Ohio die and wake up in hell The paramedics revived them;hell
Here in England, we drive on the right side of the road. If we drove on the wrong side, there'd be a lot more crashes.;driving
My son is a star mathlete. He has developed a geometric formula for fitting his body perfectly into a locker.;math
Why was the alligator sad? It had a kiddie meal but didn't get a toy.;alligator
NEWS ANCHOR: Here's Gary with day 1 of his outdoor summer weather report. GARY: [frying an egg on the sidewalk] I quit. Back to you, John.;weather
i went to a wedding for two antennae The ceremony was pretty bad, but the reception was amazing;wedding
After announcing our weight at birth, parents shouldn't stop. If they announced it at every birthday, we'd all be a lot skinnier.;weight
What happens when a lawyer takes Viagra? He gets taller.;lawyer
What happens to a tipped cow? They can't MOOve;cow
An Islamic person and a Christian person are arguing theology, and one says to the other "let's be reasonable". Ba doom' chaaa.;theology
GOD: hey my son is broken, he won't absolve the sins of mankind IT GUY: try turning him off, waiting 3 days, then turning him back on again;religion
So I caught my dog chewing on a tree yesterday. He said the bark was really rough.;dog
Have you heard that all the buses and trains are stopping today? No. Is there a strike? No they're stopping to let the passengers off.;transportation
Where does Saddam Hussein keep his plates? In Iraq.;geography
Do you know what they feed you at Guantanamo Bay? Well after being there for 30 years, neither do I!;Guantanamo Bay
Why did the run-on sentence take a pregnancy test? Because its period came too late.;grammar
I feel like a lot of single women have been naming their cats Adele this year.;Adele
I'm getting concerned that Beyonce never told those single ladies to put their hands down and now there's a bunch of unfed cats out there.;Beyonce
[Robot Uprising] Human: Oh no a robot! What kind are you? Robot: I am a counting machine Human: Oh thank g Robot: Now killing human #53822;robot uprising
Here's to alcohol, the cause of  and solution to  all life's problems.;alcohol
Why are waiters terrible pornstars? They only want the tip;pornstars
Did you hear about that fire at the circus?! I heard it was in tents!;circus
My dad thought it would be a good idea to show my girlfriend my baby photos. "You haven't changed at all." she laughed. "That's enough of the naked ones, please." I told him.;baby photos
"Were you in Paris on your  vacation?" "I don't know my wife got the tickets.";Paris
[Sahara desert] Me: *shares canteen* Companion: *holds it to his mouth but nothing comes out* Me: it's ketchup, you have to wait a bit.;Desert
Sometimes people want to have full conversations really early in the morning and it's okay to kill those people.;Conversations
POLICE CHIEF: They call him the copycat killer ONE OF THE COPS (mocking tone): They call him the copycat killer [everyone looks at him] Oops;Police
A deer walks into a bar 3 people leave realizing how dangerous a deer in a bar is.;Deer
The worst part of being an astronaut would be eventually having to come back to Earth and deal with other people.;Astronauts
Went out for a few drinks with some hedgehogs last night... I got spiked;Hedgehogs
"Doctor, is the baby healthy?" "Yes Kanye, and just so you know I was the first one to hold her." "Huh?" *Ray-J pulls off surgical mask;Babies
How do you find a vegan at your dinner party? Don't worry, they'll tell you.;Vegans
People say I'm a stand up guy.. ....but I prefer to sit down when I can. Good morning everyone!;Himself
Did you hear about the constipated mathematician? He worked it out with a pencil. An explanation please?;Mathematicians
My Grandfather was one of those Unorthodox Jews. He was a Nazi.;Judaism
Every time I use <3 in an @ to someone, I can't help but think, "Please accept this carrot with balls as a token of how much I heart you.";Emojis
What did the ocean say to the other ocean? Nothing, it just waved;Oceans
Unlike Rick Astley, this tweet is likely to let you down.;Rick Astley
Birth control??? Here watch my kids for 10 minutes.;Birth control
How do you fit an elephant in a Safeway bag? You take the F out of safe, and the F out of way.;Elephant
I enjoy much more playing lots of videogames then having sex with Emma Watson.. In that particular order.;Sex
The Tea Party is the biggest case of Stockholm Syndrome ever. Poor people rallying to the cause of those keeping them in poverty.;Politics
They say never go food shopping when you're hungry but it's been over a week now and every day I just get hungrier.;Hunger
Pretty cute that my husband wanted to role-play that I was his maid and then not break character for 14 years.;Marriage
Why are double amputees always wrong? Because they don't have a leg to stand on. Note: I'm a right leg amputee and I made this up myself.;Amputees
So 22 counties in Alabama are refusing to issue gay marriage licenses on the grounds that they believe in the traditional marriage of a man and his sister.;Gay marriage
The man who created knock knock jokes deserves a no-bell prize.;Knock knock jokes
What do you call an Optomitrist who is very highly thought of in his community? Respectacle;Optometrist
What is your mom's favorite animal? Macaque.;Animals
Me, as a judge: OK we'll take a quick recess now. *lawyers start discussing lawyer things* *I go outside and swing on the swingset*;Judge
i dont care what anyone says, i dont have a follow up statement i just dont care what anyone says.;None
A comedian is called to the IRS... ...they tell him he owes more taxes. He says, "Why?" They say, "Because we appreciated your humor.";Taxes
Why can't you surf on microwaves? Because they're too small.;Surfing
Mum why am i getting my Christmas present in August? Because its cheaper than chemo.;Christmas
What do you call a Chinese fly with no wings? A wok.;Chinese Fly
What's the difference between a catfish and a lawyer? One's a bottom-feeding scum-sucker and the other one's a fish.;Lawyer
What do you call someone from Zimbabwe holding a bottle cap in their hand? A trillionaire.;Zimbabwe
Woke up with no money. I was robbed last night by a guy who looks exactly like me, but drunker.;Robbery
Spaces matter in Spanish! Why? Because.;Spanish
I heard they came out with the new black transformer... His name is Optimus *Crime*;Transformer
What is Walt Jr.'s favorite movie? The Breakfast Club.;Movie
My uncle, as an oncologist.... ... has a great sense of tumor.;Oncologist
Free joke for rats: Pick up a cashew and pretend to use it as a phone.;Rats
I know this guy who prematurely ejaculates and he just comes out of no where...;premature-ejaculation
An Irishman and his bean soup Why did the Irishman only want 239 beans in his soup? Because one more would be too farty.;Irishman
While I might feel unsure how to react, my middle finger is well versed in handling stupid people.;stupid-people
My date thinks he's gonna get me drunk, & then get in my pants. The joke is on him, coz my tolerance is sky high & I'm wearing a skirt.;date
Person I tried to rob describing me to the police: "long hair, wearing pajamas, honestly she didn't seem very committed to it.";robbery
What type of flour do you buy an orphan? Self raising.;orphan
a man walks into a bar he had a concussion and died;concussion
Here in California Catholics use non-fat, high fiber communion wafers. They call them "I can't believe it's not Jesus";Catholics
