"Joke";"Joke topic"
Capitalism is horrible Buy my book to find out why!;capitalism
Why was the little mountain dying? Because he was terminally hill.;mountains
When someone tells me they're a bodybuilder, I always ask "Not the Dr. Frankenstein kind, right?" because you can never be too careful.;bodybuilding
What do you call a hippie astronaut? A far out man;astronauts
What do you call a blind deer? No-eye-deer. What do you call a blind dead deer? Still no-eye-deer. What do you call two blind deer that died while having sex? Still no-fucking-eye-deer.;deer
Master Yoda, what sound do sheep make? Yoda: "Dey go bah";sheep
You didn't like it. I was gunna tell u a joke about my time machine;time
Ain't no party like a Neal Brennan party cuz Neal Brennan quietly resents you for making a mess.;parties
Please stop throwing my only possession. ~dogs everywhere;dogs
Why do dogs bury bones in the ground ? Because you can't bury them in trees !;dogs
What's a joke? My life...;life
You hear about that roman ruler who found the fountain of youth? Emperor constant teen.;history
What do you call an angry pirate? A Pirate (A mix between Pirate and Irate);pirates
Did you hear a med school is accepting animals as students? They're calling it the hippocampus.;school
*posts selfie with full makeup and 3 filters* Caption: I'm so sick, I feel like dog crap & I look sooooo gross;social media
I had sex with your mom A sandwich;sex
Say what you want about paedophiles... ... at least they drive slowly through school zones.;paedophiles
Did you hear about the new corduroy pillows? They're making headlines!;furniture
What is the smallest part of a little person? Their wee-knees!;people
Best Hitler Joke That I've Heard Me: "Hitler Killed 5 million Jews and a Penguin." Friend: "What? A Penguin?" Me: "See, no one wants to know about the Jews.";Hitler
When Chuck Norris goes to out to eat, he orders a whole chicken, but he only eats its soul.;Chuck Norris
Did you hear about the new corduroy pillows? They're making headlines.;furniture
The only thing between me & a killing spree is the fact that I'd have to poop in front of people in prison.;crime
Santa is nearby... I can sense his presents;Christmas
How to become a The Fray fan in easy steps - Step 1: You say, "We need to talk...";music
What do you call a dinosaur with too much power? A tyrant-osaurus rex! &ampnbsp &ampnbsp &ampnbsp I'll see myself out...;animals
My grandparents were vaporised in a freak accident They will be mist... :'(;family
What's the difference between the Joker and Ronald McDonald? The Joker only killed people in Gotham City.;pop culture
Shoutout to sidewalks! For keeping me off the streets...;infrastructure
French-related joke (semi nsfw) When does a Frenchman get his morning wood? A bonne heure.;nationality
What do you call a nerd after highschool? Boss;education
How many fishermen does it take to change a  light bulb? One but you should have seen the bulb it must have been THIS big.;occupation
I was a pilot at 10 years old... It's true! My brother would chop it and I'd pile it.;family
What do you call a cardboard belt? A waist of paper. -- ^(Credit: Shadow Warrior fortune cookie);objects
Why are black people unfair? Because they're unfair.;racism
The Chinese have the best Democracy in the World They have tiny elections every few hours. ) if you know what I mean;democracy
I was the top student at Ninja school, but I failed because they kept marking me absent.;ninja
What does Santa Claus and Jared from Subway have in common? They both leave kid's homes with empty sacks.;Santa
2-year-old: *points to my belly* Baby! Me: Yep, there's a baby in there! Will you love it? 2: I eat it. Well that escalated quickly.;pregnancy
I hate it when I mentally undressing someone and my OCD kicks in and I start folding their clothes.;OCD
They say jokes lessen tragedy Is that why my parents became comedians after having me?;parents
My dog can eat more condoms than your honor student.;dog
I have separation anxiety so I date a boomerang. It always comes back to me.;dating
John Cena wakes up in a hospital Cena:"Where am I?" Nurse:"ICU" Cena:"No you don't ";John Cena
How do you make Lady Gaga cry? You kill her family.;Lady Gaga
On your first day in the hospital kick the ass of the sickest motherfucker in there;hospital
If a boy put rose petals all over my bed I'd be like you're cleaning this up I'm not cleaning this up;romance
Stop poking me on Facebook uncle Brian it's not cute anymore;Facebook
How do you stop an Armenian tank? You shoot the guys pushing it.;war
England football manager Roy Hodgson has just announced that he's won the competition for "Scotland's favourite Englishman.";nationality
I recently bought some shoes from a drug dealer... I don't know what he laced them with, but I've been tripping all day.;drugs
Two guys are talking in a bar... About their wives. The first man proudly tells the other '"My wife's an angel!" to which the other man replies, "You're lucky, mine's still alive.";marriage
Did you know you can tell what kind of area you're driving in by the bumps in the road? A few big bumps means you should probably slow down. Lots of little bumps means you're in a school zone.;driving
I am the worst writer in the world until I finish writing, at which point I immediately become a goddamn genius. This is relatable content.;writing
If a hipster falls in the forest and no one's around to hear it does it make a sound? Yeah, but you've probably never heard it;hipster
Vladimir Putin's Anthem Q. What is Russia's current Anthem? A. "Putin on the Blitz";politics
I finally got my hands on a sign language translator. It comes in really handy.;technology
What do you call 32 white people locked in a closet? A captive Cherokee.;nationality
I'm a spitting image of Ryan Gosling. Like if Ryan Gosling were to spit and look at his reflection in it, that would be me.;celebrity
What grey has a wand huge wings and gives money to elephants ? The tusk fairy !;fantasy
What did the police officer say to Tom Brady during a routine traffic stop? Your tires are low.;celebrity
Why did the baker have brown hands? Because he 'kneaded' a shit.;sex
What does Michael Jackson and an xbox have in common? They are both made of plastic and get turned on by children!;Michael Jackson
Barista: name? Benedict Cumberbatch: Benedict Cumberbatch Barista [writes "Benedict Cumberbatch"] Benedict Cumberbatch: holy shit;Benedict Cumberbatch
My kitchen timer broke..good thing I wasn't counting on it.;Kitchen timer
I was born in California." "Which part?" "All of me.";California
One of the rudest things you can do is make eye contact with someone eating McDonald's in their car.;McDonald's
How do you tell a male chromosome from a female chromosome? You pull down its genes!;Chromosome
Why is Edward still in Russia? He's Snowden.;Edward Snowden
There is no way Hollywood could remake Scream for millennials because, none of them would answer the phone.;Scream
10 years ago parents were like "be careful what you put on the web" and we were all "lol. old people." now none of us can ever be President.;Web
*robs craft store with hot glue gun*;Craft store
Why did the vacuum get a raise? Because it sucked at its job.;Vacuum
How many tickles does it take to make an octopus laugh? Ten tickles.;Octopus
Socialism jokes are only funny... ...if everybody gets them.;Socialism
So I walked into a pub with some of the lads... Oh wait hang on I don't have a social life.;Social Life
To the first person who took their picture with their phone at the bathroom mirror, you are a pioneer. We salute you.;Technology
What's the world's sexiest phone number extension? 6969;Sex
Why aren't there any Walmarts in Afghanistan? Because there is a target on every corner.;War
Complaints via email or texts should be called "Read Whine";Communication
I've always sucked at math! How many people should there be in a relationship?;Relationship
*buys 8 first class tickets, fills all of them with infants and toddlers* Me, from way back in coach: *cups hands* SUCK IT RICH PEOPLE;Wealth
When someone asks how I feel, I always answer "Squishy and like I've done something wrong";Emotions
What does a cannibal get when he comes home late to dinner? The cold shoulder.;Punishment
Jubilee is a mutant who can shoot sparks from her hands, and spontaneously destroy electronics by touching them... So she's basically like my mom, if my mom could shoot sparks from her hands.;Family
Bumped into a friend of mine the other day. He was wearing camouflage.;Friendship
Long-time lurker, first time poster and I had this really great gay joke I wanted to share with you guys Butt Fuck it.;Homosexuality
Wonderbra tried to defend there new bra today. But it didn't hold up in court.;Court
What kind of cars do shellfish drive? Mussel cars.;Shellfish
What's the difference Between a dirty bus stop and a lobster with a boob job. One is a crusty bus station the other is a busty crustacean.;Lobster
What do you call a cannibal that only eats disabled people? A Vegetarian;Cannibal
Lionel Richie: I'm easy like Sunday morning Sunday morning: wow I'm right here;Music
When a necrophiliac goes to a funeral... He gets mourning wood.;Necrophilia
How do you weigh a hipster? In Instragramm;Hipster
The owl knows how many licks it takes to get to the center of a toostie-roll-pop. Chuck Norris knows how many licks it takes to get to the center of a 5,000 pound boulder.;Chuck Norris
[job interview] "Tell me one of your long term goals" Sleeping "No, I meant-" *leans in way too close* My answer isn't going to change;Job Interview
I had the left side of my body cut off... But I'm all right. EDIT: I just realize that whether the left was cut from the right or the right from the left is a matter of sincere argument.;Body
What do gay cow's eat? Hayyyyyyy;Cow
Riding a horse can be difficult. You could always choose to ride a mule instead... but that would be half-assed.;Horse
EXPLORER 1: *looking at ancient symbols in pyramid* It says "Here lies updog" EXPLORER 2: What's updog? EGYPTIAN SPIRITS: Lol;Pyramid
What's invisible and smells like carrots? Rabbit Farts;Rabbit
Today a cartoonist was found dead at home. Details are sketchy.;Cartoonist
"Brian did you remove some of the thread from your shirt logo?" Me: [clearly enjoying people calling me the Hug Boss] what? No probably not;Epilepsy
I like my women like I like my wine... 18 years old and locked in my basement;Shirt
Never take ecstasy with a squirrel named... hey, squirrel dude, what's your name? Charles? Never take ecstasy with a squirrel named Charles.;Cannibals
A man walks into a bar.... ...and spectacularly fails at Limbo.;Ecstasy
I think it's funny how I can sleep right through my blaring alarm clock but I'll wake up to the slightest phantom vibrations from my phone.;Limbo
If you are wondering how many ketchup packets you can put in a Holiday Inn hot tub before people stop going in, the answer is 9.;Alarm Clock
Yo Mama So Fat... ...it took the Large Hadron Collider to weigh her atoms.;Ketchup
Did you know an NFL player was the first to land on the moon? He planted a flag, but a ref came by and picked it back up.;Fat
What's Asian on top and black on bottom? IQ distribution graph;NFL
[Snail Court] Snail Lawyer: Permission to approach the bench, Your Honor? Snail Judge: I'm sorry we don't have that kind of time.;Glass Houses
Millions of people are killed every year because they didn't check behind the shower curtain first. Be smart. Peep before you poop.;Snail
Saying Romney would handle the economy better is like saying ... ... one of your friends is "good with women" because he's a convicted rapist.;Shower
Do you know why there's no Apple wireless charger? Because they can't decide what exactly should break there.;Racism
Kissing the back of someone's neck is a sensuous thing to do. Unless it's a stranger in a queue in Primark.;Technology
This morning I found out the terrible news about David Bowie, He released a new album.;Kissing
So Steven Hawking walks into a bar...;David Bowie
If I had $10 for every time someone called me racist... Black people would rob me.;Steven Hawking
"Do you want to hear a really good Batman impression?" "Go on then" "NOT THE KRYPTONITE!" "That's Superman" "Thanks, I've been practicing.";Finland
I don't always give her an orgasm, but when I do.. She spits it back at me.;Batman
Having a smoking section in a restaurant is like having a peeing zone in a swimming pool.;Clark Kent
What kind of file do you need to turn a 8mm hole into a 40mm hole? A pedophile;Smoking
At school: Slutty girl: ugh my throat really hurts. Me: I bet your knees do too. Her: what Me: what;Math
I take off my blindfold. Before me is a gory tableau of death and destruction, bodies strewn across the landscape. The pinata is unscathed.;destruction
People need to realize that racism is a complicated is a complicated issue It isn't just black and white;racism
what do you call the people who were protecting a van? the vanguard;van
Angry feminist told me that men are animals, men are pigs! So I told her that women are equal to men.;feminism
ME: I made you some coffee! It's even double filtered... fancy right? WIFE: ME: WIFE: couldn't separate the coffee filters could you? ME: no;coffee
Can fish get high on seaweed?;fish
I tried saving a cat in a tree but the darn thing wouldn't accept Jesus.;religion
I should probably do some housework before they try to film the next Febreeze commercial here.;housework
What do you call a dog with no legs? You don't call him anything because he won't come running anyhow.;dog
I'm at an age where I don't spring into action. I dead of winter into action.;aging
Wife: Did you pay the mortgage yet? Me: Do you think surfers in India are called Hindudes? Wife: What? Me: What? Communication is hard;communication
Which real-life dictator was the most fun? Napoleon BonaPARTAY!!!;dictator
Jazz is in my blood You could say I've got deep vein trombonses.;jazz
Wanna see new features on your TV that you never knew existed? Let a baby play with the remote for about 12 seconds.;TV
[5 year old tugs on pant leg] Daddy if time stops at the speed of light then photons aren't actually moving, so is everything we see a lie?;Physics
Why do pterodactyls use the bathroom so quietly? Because their p is quiet.;Pterodactyls
I learned how to train my cat to go woof All it takes is petrol and matches. *wooooooof*;Cats
It doesn't matter if it's fight club or book club or some other kind of club, I guarantee I don't want to talk about it.;Socializing
Lost my car keys so I'm forcing the guy at Home Depot to make me new ones based on what I remember about them.;Home Improvement
I always hoped my kids wouldn't have to suffer the same things I had to. Then Michael Bolton comes back....;Parenting
What does a cell that's full of shit do? Lyse.;Biology
[I wake up next to a fishing net full of salmon] But that means... [Cut to fisherman at sea, with my dreamcatcher full of howling goblins];Fishing
True self control is waiting until the movie starts to eat your popcorn.;Movies
Did you hear that Jesus starred in a porn? it was called "the second cumming";Religion
What do you get when you cross the Queen and Prince Charles? Dead in a tunnel.;Royalty
I just want to have the poker face of a toddler that tells you that they didn't poop their pants.;Parenting
I'm an expert at killing flies I'm a member of the SWAT team;Flies
Why did the thoroughbred break up with the wild horse? Because she was looking for a stable relationship.;Horses
*I reach for the thermostat* *my dad runs in barking* *neighbor's dad starts barking* *within seconds all the neighborhood dads are barking*;neighborhood
Q: What's the best way to keep milk from turning sour? A: Leave it in the cow.;milk
Some people should put professional victim on their resume;victim
Why did a seal go to the bar? .... Because he didn't want to go clubbing.;seal
My wife and I lost 150lbs combined! So if you see our twins wandering around please let us know!;weight
[Jedi Academy] Why do you want to be Jedi? [Imagines using 'the force' to steal everyone's cats and building a cat army] To keep the peace;Jedi
What kind of bees make milk? Boo-bees ( . ) ( . );bees
What's Bernie Sanders's favorite insurance company? Progressive *this just popped up in my head while in the shower. If already posted I apologize in advance*;insurance
ISSUE: is the road runner wile e coyote's son FOR: thhey, seem to respect each other, on some level AGAINST: one of them is a dog;roadrunner
Did you know that 2 x 10 is the same 2 x 11 One is twenty and the other is twenty two.;math
How do you reload a cardboard gun? With paper clips.;gun
Google Glass, for everyone who's ever thought, "I like that browser so much, I want it on MY FACE";Google Glass
My mom just got me off of work early. I love when she comes by the office. *Literally just happened;mom
Did you know that 50% of the Chinese have cataracts? The rest drive rincolns.;Chinese
My boss told me to have a good day... So I went home.;Work
Why did the plant cross the road? Cus it was being stalked!;Plant
Why do men with prostate issues have issues stealing video game systems? Because they have trouble taking a Wii.;Men
Election There was an election in New York.;Election
Anjelica Huston got married to the inventor of autocorrect and now her legal name is Ageless Ice Houseboat.;Celebrity
Did U hear they're remaking 'Dirty Dancing' & Miley Cyrus is gonna play the abortion.;Movie
Gluten-free, low salt, no sugar all-natural whole grain bread? The only thing "natural" about this product is the urge to get away from it.;Food
Kim Kardashian wore white at her wedding. That's it. That's the joke.;Celebrity
Jimmy how many more times must I tell you to come away from that cookie tin? No more mom. It's empty.;Cookie
Stop giving me life advice, people who don't know how crocodiles have sex.;Animal
Hey Facebook, I really don't care that a friend of mine commented on someone else's status or photo.;Social Media
What do Will and Jaden Smith like about today? It's After Earth Day.;Celebrity
A local farmer just received an award from the city. It was for being outstanding in his field.;Farmer
TT: At sunday dinner I like to perform an impromptu puppet show with the roast chicken. This week it's my interpretation of Die Hard 2.;Puppet show
What does Pluto have up on Palestine? At least Pluto exists;Pluto
What's the worst part about being a beaver? It's a lot of dam work.;Beaver
Have you seen that new film about a tractor? Me neither, just saw the trailer.;Tractor
Why did the piglets get in trouble in their biology class? They ate all the specimens.;Piglets
Why did the condom fly across the room? Because it was pissed off. (Also sorry);Condom
How do you get a drummer off of your porch? pay for the pizza.;Drummer
Biologist screws up: Mutant killer virus Physicist screws up: Deadly black hole Geologist screws up: Rock on table is now rock on floor;Professions
Dude: You got a light? Me: Sure. *hand him a flashlight* Dude: I mean for my cigarette. Me: Yeah, he can use it.;Lighter
I'm pretty gullible Or at least what they tell me;Gullibility
If you had one dollar and you asked your father for another how many dollars would you have? One dollar.  You don't know your arithmetic. You don't know my father !;Father
Who is the richest painter? Manet.;Painter
Why was the manipulative ghost so unsuccessful? People could see right through him.;Ghost
98% of all band-aids are used to cover up a child's melodramatic bullshit.;children
Famous people could rob banks wearing masks of themselves and they'd never get caught.;celebrities
Have you heard about the shampoo crisis in jamaica? It's dreadful;shampoo
Do you know what a gay snake sounds like? Tthhhhhhh;homosexuality
If I ask my mom to take a picture for me with my phone there is a 99% chance it will be a video of me yelling "IT'S THE BUTTON ON FRONT!";photography
Most people go talk to a therapist, family, or friends to get shit off their chest... ...I however just go take a shower.;therapy
What is the linguistic description of sentences like 'ho ho ho' and 'merry Christmas'? They are both santa clauses.;linguistics
I know lawyers aren't people. They stand in court all day and say "I object";lawyers
How do you know when a singer is at the door? First they don't know when to come in, and then they can't find the key.;music
What do you call a person with no nose or body? Nobody nose!;wordplay
A friend was telling me about quantum mechanics and I told her how I hate it when the safety seal on ketchup leaves that clear film behind.;physics
If I see under 30s getting married, I want to kiss them for their optimism and punch them for their stupidity.;marriage
I once lost my watch at a party... I saw a guy stepping on it while sexually harassing a girl. I walked up to the dude, and punched him in the nose. No one does that to a girl... Not on my watch.;harassment
Why is Oedipus against profanity? He kisses his mother with that mouth;Profanity
What's black and never works? Decaf coffee, you racist bastard.;Decaf coffee
AOL has been hacked. Users have also been asked to check their Atari settings for possible compromise.;AOL
The first time I used an elevator it was really uplifting Then it brought me down;Elevator
LOST DOG: 4 year old border collie. Still living at home but doesn't know what to do with his life.;Dog
My really jacked friend shockingly ran out of protein powder today. He told me and I was like, No Whey;Protein powder
What kind of bear dissolves in water? A polar bear.;Bear
Did you hear about the dumb father who got up and struck a match to see if he had blown out the candle?;Father
I keep thinking diarrhoea is part of the family history. Because it's in my genes.;Diarrhoea
What's the most beautiful thing in mathematics? A cute angle;Mathematics
Attention people who aren't employees: you should wash your fucking hands too.;Hygiene
How does JK Rowling text her friends that she's just kidding :(;JK Rowling
Want to know the secret to killing two birds with one stone? Throw it twice.;Birds
What do you call a frozen terrorist? A isilcle;Terrorist
GUYS! You'll never guess what I just did for a Klondike Bar! I took my wallet out of my back pocket and gave the cashier $1.29, plus tax.;Klondike Bar
How do you fit 4 guys on a bar stool? Turn it upside-down. But how do you get them off? Shake the stool. ^(OK, I'll leave now.);Bar Stool
Did you hear about the boy born without eyelids? The doctors said they could give the boy eyelids made out of his foreskin. The only problem is that he would be a little cockeyed.;Medical Condition
Morning wood starts the best fire.;Fire
Her: I think my IUD came loose and is floating around in there Me: C'mere, I drop my guitar pick in the sound hole all the time, no problem;IUD
TIFU by insulting a one-armed foreigner visiting my town. I called him a tourist.;Tourist
The Pope is hardly the first person to lose interest in their real job so soon after joining Twitter.;Pope
Which came first, the chicken or the egg? Nevermind, I just boiled the egg.;Chicken
"Said no one ever." -Said everyone on Twitter.;Twitter
Why is the alphabet of a pirate incomplete ? Because they lost an I.;Pirate
If all the 7 days were to get in a fight, who would win? Either Saturday or Sunday, because all others are week days.;Days of the Week
Still a lotta racism down south. Just today I saw some asshole on his whiteberry.;Racism
Me: Push! Grandkids: But, you're heavy. Me: What did the sign say? Grandkids: No children in shopping cart :(( Me: Rules are rules.;Shopping
Let me tell you why going outside is not safe. Because chances are after a few days you end up retweeting a joke about yourself.;Twitter
What's the difference between the Olympic long distance race and the Paralympic long distance race? A lap;Paralympics
FUCK YEAH I GOT A CRIMINAL RECORD *smooth criminal blasts an i bust out sick mj moves* "congrats sir u are now manager of this kfc/taco bell;Work
Chuck Norris's tears cure cancer... Too bad he has never cried.;Chuck Norris
Never take for granted someone that can make you smile or the fact that you have something to smile about.;Relationships
I wanted to buy some literature on DIY shelving Sounds easy, but try going into a book store and asking if they have "any books on shelves";DIY
My fortune cookie message read : "You appeal to a small, select group of confused people" .... Uh huh ....;Fortune Cookies
Two drums and a cymbal fall off a cliff... ...ba dum tss!;Drums
I used to be a halogen but then I took a proton to the Ne;Chemistry
Your x-ray showed a broken rib, but we fixed it with photoshop.;Medical
Life is like a game of bridge If you don't have a good partner, you better have a good hand;Life
Never give yourself a haircut after three margaritas.;haircut
My new year's resolution is 640 x 480 This NYE I'm going out and getting fucking pixelated.;resolution
Why did Hitler struggle to eat his Chinese food? Because he ordered the chow mein Kampf.;Hitler
This joke isn't funny. What do you say when the punchline's told first?;joke
I was talking to a North African girl in her native language for hours. We just clicked.;language
Choose your friends carefully, They are the ones who tag you in photos.;friends
what does donald trump do with the nuclear missiles when he doesn't want to have them anymore fire them;trump
Arial walked into a bar. The bartender said "We don't serve your type here.";Arial
I was looking for the sun at night, and then it dawned on me.;sun
Mirror inspector Now that's a job I could really see myself doing;job
Martin Shkreli has been arrested. Bail will be set, then quickly raised to an amount he can't possible afford.;Shkreli
Names of Groups A group of crows is called a 'Murder' of crows. A group of cats is called a 'Glaring' of cats. What do you call a group of Lexus cars? A fortune!;groups
If Hitler wanted to keep the Jews out of Germany He should have just charged admission;Hitler
What do you call a family that runs a gas station? Pump kin.;family
How do you make holy water? You boil the hell out of it. Bahaha.;religion
What do you call five Mexicans drowning at the bottom of their pool? Cinco.;Mexicans
SNL contacted me about being a writer, and I was like "Pfft. I got my own gig" and they were like "BEEP BEEP BEEP" because my alarm went off;career
What happened when Jesus went to mount Olive? Popeye fucking smacked him one.;Jesus
Emailing professors be like Me: *polite greeting, multiple paragraphs, perfect grammar* Professor: "sure" -sent from my iPhone;education
I'm no cactus expert, but I know a prick when I see one.;people
I think Sarah Jessica Parker quit the church when the minister giggled & said, "Let us bray.";Sarah Jessica Parker
Why was 6 afraid of 7? Because 7 plowed 6 in the ass;numbers
(NEW YEARS) what did the rabbi say on New year's. "f#ck that, happy **Jew** years!!";New Year
Me:*delete pics* IPhone: you sure? M:Yes IP: Ok I'll just put them over here Me:delete them IP: Ok *whispers* keeping them on the cloud tho;technology
I quit the mafia to become a housekeeper Now I'm a maid man.;mafia
I've got 40 raisins in my savings account ...oh no wait, that's my currant account.;banking
Did you hear about the dyslexic pimp? He bought a Warehouse.;pimp
Give your tweets a CB radio feel by adding the word, over at the end. Over.;tweets
I need your best NSFW joke, before our coffee break!;joke
I spent all day replacing the muffler on my car It was exhausting;car
The hardest part about being a photographer is deciding which half of my picture to ruin with my giant ugly company watermark.;photography
Eleven: We're not allowed to wear spaghetti straps at school. The straps must be at least 2 inches wide. Six: Oh yeah, lasagna straps.;school
2012 finally we know ...;year
I politely asked a woman on my flight if she could put her kid in the overhead compartment & she looked at me like I was crazy or something.;flight
Why do computer programmers confuse Christmas and Halloween? Because OCT 31 = DEC 25.;programming
a seemingly perfect utopia immediatley becoms a dystopia when u find out evryone refers to eachother by watever their first email adress was;utopia
You are what you eat. *eats Ryan Gosling* *crosses fingers*;food
The pet groomer didn't appreciate the 10 dollar bill I slid across the table to give my dog the "happy ending".;pet groomer
I ordered a Pizza the other day, When she read the order back to me she said, "So, you have one thick sausage, anything else? I looked her dead in the eye and replied, "Yes, I also ordered a pizza.";Pizza
Our baby's new nickname is Assad... ..because he keeps assaulting us with gas that is definitely in violation of the Chemical Weapons Convention.;Baby
Knock Knock Who's there ! Briony ! Briony who ? Briony beautiful sea !;Sea
Why is 77 better then 69? Because you get eight more!;Numbers
If any pandas are reading this: neat!;Pandas
MURDERER: *while murdering me* I feel like you're not taking this seriously. ME: *eating a Belgian waffle* Wut?;Murder
"It's our third date and you still wear that shirt?" Honey, this all they have in prison.;Prison
What's the difference between Jesus and a picture of Jesus? You only need one nail to hang the picture.;Jesus
If you assume all turtlenecks have sleeves, prepare to have your world rocked when this jacket comes off.;Turtlenecks
A time traveler walks into a bar. The bartender says, "We don't serve time travelers in here." A time traveler walks into a bar.;Time Traveler
Uppercuts a horse. Creates the first girrafe.;Horse
My goal is just to find someone I can comfortably hate everything with for the rest of my life.;Relationship
How my dad taught me how to button my suit coats. He said *"Think of it like a woman sometimes the top, always the middle, but never the bottom."*;clothing
What do you call a lesbian dinosaur? Lickalotapus;lesbian
If you want world peace, your army should be made up of massage therapists. I mean, who could fight while getting a relaxing massage?;peace
Parallel lines have so much in common. It's a shame they'll never meet.;math
My boss is coming to my grandad's funeral tomorrow. He said, after his 3 previous funerals he personally wants to see him go in the ground;funeral
Welcome to the school of hard knocks... You'd better hope your front door can take it!;school
When is a car not a car? When it turns into a driveway;car
How do you make a dead baby float? Nail a piece of styrofoam to its head.;death
Life is basically just a constant effort to not be disgusting.;life
What does Putin say during his new years speech? Don't know but its so scary that they drink for ten days straight right after!;politics
Just shook a piece of cellophane off my finger and now I'm exhausted.;cellophane
Did i ever tell you the story about how I climed mount everest? I made it up;mountaineering
Olive Garden really does make you feel like family. Last time I went there my server told me a racist joke & asked why I wasn't married yet.;restaurant
My my most hated typo is is when I double double words. My second most hated leave out words. Then there subject verbs agreement from edits.;writing
Yo Momma so ugly.. She look like Darth Vader naked.;Momma
[META] banned phrase suggestion Can we get an auto removal / deletion on any joke that has "sorry" at the end? Nothing kills a joke for me like having someone apologize for it.;Joke format
YOU'LL GO BLIND When we were young teens, we were told not to masturbate or you'll go blind. I always thought that was a joke until I heard about what happened to Bill Cosby;Masturbation
A man walks into a seafood shop carrying a trout under his arm. "do you make fish cakes?" "Yes we do" replies the fishmonger... "Great" says the man, it's his birthday";Fish
What do you call an orthodox jew that is prone to heartburn? Acidic. [My apologies];Judaism
I think the Ice Bucket Challenge is a giant waste of water *falls asleep in the shower for 2 hours*;Ice Bucket Challenge
if going to church has taught me anything, it is that Catholics hate unexpected pterodactyl impressions;Catholics
How much for the sentient racist skeleton? "Sir, that's Ann Coulter...";Racism
Knock knock Who's there? Atch. Atch who? Bless you.;Knock-knock
(interview for construction job) Foreman: Your resume is just pictures of LEGOs? Me: (proudly) Didn't even have to look at the instructions;Job interview
Whats black and sits at the top of the stairs? A paraplegic in a house fire.;Disability
I call bullshit on vampires that look all sexy and shit when they can't even see their reflection;Vampires
What should you do if you're in the jungle and come upon a tiger? Say you're sorry, wipe him off, and run.;Tiger
I've got two right here for ya Who are the easiest kids to pick on? Orphans. Who are they going to tell, their parents? Jews should feel lucky. They got their grandparents cremated for free!;Orphans
What does Arizona name Colorado? Border Collie;Arizona
A depressed man walked into a bar... He told the bartender to give him his best shot;Depression
You know what they say about camping... It's in tents!;Camping
A truck just flipped a dead squirrel onto my windshield and it's stuck in my wiper. I guess I don't have to stop to get supper tonight.;Wildlife
What do you call a racist cereal? Special KKK;Racism
What's the difference between Justin Bieber and a birth certificate? A birth certificate states the sex.;Justin Bieber
My driving teacher asked me where the gas is: "Second door on the right.";Driving
A mosquito landed on my wife's face... Easiest decision of my life.;Marriage
Fetty Wapp was fired from 3 cashier jobs before turning to rap music No matter what items were scanned through, the total always came up to $17.38;Fetty Wapp
Divorce Mickey - I want a divorce Minnie - Are you fucking crazy? Mickey - No.. I'm fucking Daisy!;Divorce
I changed my buddies auto correct, so when he types "Got it" it actually types "Go tit";Technology
Forget the fad diets, I'm gonna lose weight the old fashioned way - by not having enough money for food.;Diet
People: why do dogs bark at the mail man every single day Dogs: the mailman has literally never gotten in how do you not see what I'm doing;Animals
gardens are insane. "Oh that's just my box of dirt that pushes food at me very slowly.";Gardens
How come sheeps don't fly........... Because they are scared of the Airwolf.;Sheeps
I don't get laid on Saturdays. The last two words were unnecessary.;Dating
Don't read "part a" backwards. It's a trap.;Reading
Knock, Knock! Who's There? Alzheimer's! Alzheimer's who? Knock, Knock!;Diseases
What type of pants do you need to start a car? Cargo pants;Cars
Pro tip: Before you tell her that you love her, make sure you're not horny, drunk, lonely, desperate, sad, angry, bored or hungry.;Love
What do you call a homeless Italian man? Giovanni Change;Nationality
A Blonde Walks Into A Bar... she says "OUCH".;Blonde
I'm not the kind of guy to distance myself from anything... Far from it.;Personality
When one door closes, another opens. Also, you can open the closed door. That's how doors work. How do you know so little about doors?;Doors
Whenever I have sex, it's a race to see who comes first. Me or the police.;police
centipede: *trips* *but for like, an hour*;centipede
What is a physicist's favorite type of pants? Massless chaps;physics
"My wife and I were happy for 20 years. Then we met.";marriage
Rick Astley will let you borrow any movie from his Pixar collection except for one. He's never gonna give you Up.;movies
My wife went into labor this morning and I was excited until I saw that it's somebody's birthday on FB that I didn't like.;birthdays
He said I reminded him of the girl from The Ring. We laughed and laughed, and then I put an axe in his back and ate his soul.;movies
Why did the tin man go to hell? Because he's a sinner.;religion
My one and only joke. Two olives are sitting at a bar, one falls off and the other one says "Ahhh are you ok?" And the one that fell is like "Yeah, olive.";olives
Judge : Anything you say in this court will be held against you. Man : "Titties" Lawyer : Fuck.. He's good;law
When somebody asks for directions I just say "follow your heart" and drive away.;directions
I have a relative who died in a concentration camp.... He fell off the guard tower.;history
"I think I have ADHD, doc" why? "I keep forgetting where I parked my Ford" that's not- "yeah I keep losing my Focus" get out of my office;ADHD
A Chinese man goes to the doctor because of failing eyesight. DR. "Mr. wong it looks like you have a cataract." Mr. Wong " No no I drive Rincon.";eyesight
I got a new vacuum that sucks so much, it was directed by M. Night Shamalayan;vacuum
Unscramble these words! 1.) PNEIS 2.) HTIELR 3.) NGGERI 4.) BUTTSXE Did you get SPINE, LITHER, GINGER and SUBTEXT?;words
Parent/Child conversation tweets are always so cute & sweet! Thought I'd try one: 18: Can I borrow the car? Me: No Wasn't that adorable?!;parent/child
What did the mayor say after the townsfolk told him that they used the watering hole to take dumps? Well shit.;watering hole
