"Joke";"Joke topic"
It's impossible to look like a bad ass while eating a snow cone.;eating
overheard some guy say "finals week sucks." little does he know, everything sucks;life
picked up a bag of 98% reduced fat chips at the store today there were only 2 damn chips in the bag;snacks
There is no "g" in paradigm. "You're thinking of phlegm," she says. Well now I am.;paradigm
I had no internet or cable last night and I was left with my thoughts. I guess that's why the pioneers usually died so young.;technology
Over Christmas, my Mexican friend told me why they have the tradition of making tamales instead of other traditional foods. It's so they have something to unwrap.;Christmas
why dont jewish people like getting made fun of? Because millions of them already got roasted;Jewish people
What's the difference between Colonel Custer and Jack Daniels? Jack Daniels is still killing Indians; Alcohol
Let's get a thread of jokes that are funny to hear, but don't work if you read them I'll start: What do you call a fish with no eyes? fsh!; Jokes
What does the Pokemon dentist do? He takes a Pikachu teeth.; Dentist
[Couples counseling] "It's not good to keep these things bottles up, you know" Okay, fine *opens jar of wasps*; Marriage
How to tell someone they have a bad breath nicely ? "Oh boy I am bored lets brush our teeth"; Hygiene
What do you call a stylish molecule? A molecool.; Chemistry
What's orange and sounds like a parrot? Carrot!; Colors
Don't you just hate when people reply with "This?" This.; Conversation
What do an anorexic person and Sonic the Hedgehog have in common? They both gotta go fast.; Eating Disorders
What's the exchange rate for pigs and trees? A porcupine.; Currency
What do you call noodles that aren't spaghetti? Impastas; Pasta
Been really trying to see things from my wife's point of view lately... Been looking out this kitchen window for hours...; Marriage
i'm every guy who says he's taking a twitter break for mental health reasons and then returns 6 hours later; Social Media
How is Chick-Fil-A like a black hole? You can come in, but you can't come out. &lteditorial non-joke remark - I'm straight, but these guys need to learn a lesson IMHO&gt;Chick-Fil-A
Am I supposed to bring condoms to a speed dating event? How fast do these things actually go?;Speed dating
What do you call fake pasta? An impasta;Pasta
Alarm company: We need your emergency contact info. Me: (eating chips) My dog doesn't have a cell phone.;Alarm company
Why did the Orange stop rolling? It ran out of juice!!!;Orange
Chuck Norris opened the Ark of the Covenant and kept his eyes open. The Ark melted.;Chuck Norris
If you make an oriental dizzy.... does he become disoriented?;Oriental person
I think I'm psychic. Now now I know what you're thinking..;Psychic powers
Can anyone teach me how to finger a minor? I need to work on my guitar skills.;Guitar
My black friend wears Ask body spray.;Black friend
If we do end up colonizing Mars.. ..the WiFi there would be out of this world;Mars
I have sychic powers. For example, right now you're thinking, "it's psychic.";Psychic powers
CLICKBAIT TITLE (*bad pun goes here*) (*necessary edit acknowledging upvotes and more bad puns in comments*) (*necessary second edit for the anon's gold*);Puns
Dear person who just turned in your resume with no name or phone number. You didn't get the job.;Job application
Local news is like Facebook. You get stories you don't care about, some jerk talks about weather and it all ends with  pictures of animals doing funny stuff.;local news
Q. What does CHAOS stand for? A. The Chiefs Have Arrived On Scene.;police
For those who never forget a face, you are an exception.;memory
a guy goes to see a therapist And tell him he keeps having 2 reacurring dreams, one night I'm a wigwam, next time a teepee. Doctor says thats easy, you're just two tents.;dreams
I'm the guy at the gym laying face down on the treadmill telling everyone "I'm ok, I'm ok";gym
Always remember you're someones reason to smile Because you are a joke;self-worth
I accidentally just laughed at something my 4-year-old did so now I have to pretend to laugh as she does it forty thousand more times.;parenting
Doctor says I'm not supposed to eat before falling asleep... ..but how am I suppose to eat **after** falling asleep?;sleep
Our doctor's office painted their examination rooms the color 'Bran Muffin'. They hope to keep our attendance more regular.;doctor's office
Do old men wear boxers or briefs? Depends.;underwear
New movie coming out about a golden retriever who helps a deaf boy. It's called "Ear Bud.";movies
I found out it was snowing by looking outside. WTF Twitter? You are suppossed to tell me these things first.;social media
I play golf like I have sex I mostly hit 3's and 4's;golf
How do you organize a space party? You planet );party
I used to love The Village People until they came at me with torches. -Gay Frankenstein;music
[puts baby in highchair] Ohhh HIGH chair, I get it. That explains why all you do is eat, sleep & drool you stupid little stoner.;baby
Why do smurfs laugh when they run? Because the grass tickles their balls ????;smurfs
When I hear the Christmas song about nuts roasting on an open fire, my testicles move into a defensive formation.;Christmas
What's the three toughest years of a bass player? Second grade.;music
What's a Brooklyn contractors favorite dance? Dewalts;dance
I can't wait for Alien vs. Predator vs. Liam Neeson.;movies
The best part of having a banana instead of a cell phone is no one on this plane can actually make me turn it off or stop talking into it.;travel
What is a bacteria's OTHER favorite dish? The PETRI dish!;science
I am a waiter in need of false teeth. Do I need to look for a new job? I don't think indentured servants are legal any more.;job
You know those people who only tweet once every couple of days? What do they have going on that I don't? I mean, besides a life.;life
sometimes i cry when i chop vegetables other than onions, just so the onions don't think they're ugly or something;cooking
What do you call a know-it-all Mexican? A Solution Manuel;Mexican
How many Nazis did it take to change a lightbulb? Only one, despite crimes against humanity they were efficient people and had state of the art engineering.;Nazis
What do the twin towers and genders have in common? There used to be exactly two, and now it's too offensive to talk about.;Genders
I went to cinema last night and saw a movie about cheese. It was G rated.;Cheese
How many optometrist does it take to screw in a light bulb? 1... or 2?? Or 1? Or 2?;Optometrist
I hate it when somebody always comments on my status but never likes them.;Social media
My Mom taught me to treat others the way I want to be treated so I always walk up to strangers and spray canned cheese in their mouth.;Mom's lesson
Why do Computer Scientists always mix up Halloween and Christmas? Because OCT 31 = DEC 25!;Computer Scientists
In recent years the number of UFO sightings has dropped because of the smart phone. Their users never look up.;UFO
Why does the bad guy always have to know some form of martial art? Why cant they just throw stuff while screaming "stay away from me!";Martial art
I'm trying to make out with my gf tonight without sucess. Any activity subjection? Not movies.;Dating
If by speaking Spanish you mean speaking in English but slower and louder, then yes, I speak Spanish.;Spanish
Yesterday, I got so depressed.. ..I spent entire day listening to Celine Dion records. . . Or that's what I thought until I realised my cat had fallen in to the dryer.;Depression
Why don't professional athletes ride bikes to warm-up before games? Because then they'd be two tired;Athletes
[Scientific Conference] Scientist 1: So science? Scientist 2: *nodding* Science.;Science
I'm being managed by Don King again;Management
My brother and I replaced the tennis balls on Nana's walker with superballs and watching her bounce down the steps was a kodak moment.;Nana
My wife asked if I ever think about someone else during sex... "Nope, just myself.";Sex
Your baby has no idea that you threw him a 1st birthday party. All you did was inconvenience your friends.;Birthday
You're slower than a herd of turtles stampeding through peanut butter. ;Speed
I'm white, but not have good credit white.;Credit
What would The Beatles have been called if Ringo never joined? The Beatless;The Beatles
How do you stop a thundering herd of Apes? Hold up your arm and say 'Go back you didn't say 'May I?'';Apes
After years of searching, scientists have finally found the gene for shyness... ...hiding behind two other genes.;Shyness
What do you call a waterfall which causes erections? Viagra Falls;Viagra
Look at all of these beautiful horse "Horses" Horse is already plural "You're thinking of elk" *stares off* Holy mooses, you're right;Horses
Good news: He told me I was his penguin. Bad news: Penguins only have sex once a year.;Relationship
Minecraft isn't wheelchair assessable.;Minecraft
Inmates screaming, throwing feces, refusing to wear clothes. The sale of 4chan has not been well received by long-time visitors of the site.;4chan
Does anyone have experience flipping tables? Im sure i do.;tables
I like horror movies because it's the only place insanely hot people are treated poorly;horror movies
*A conversation between two Wannabe Terrorists * T1: Oi mate, check out this bomb. I got it for a very cheap price!! T2: It's a fake man. T1: Fake? C4 yourself man. *explosion*;bombs
You know what's really odd? Numbers not divisible by 2.;numbers
There are two things I don't like in my girlfriend. It's her chin.;girlfriend
Operator: 999, emergency services. Which service do you require? Me: Oh! Don't mind me, I was just cleaning cake off the touch screen.;emergency services
Why is Santa's sack so big??? Well, he only cums once a year...;Santa
I can't imagine why more guys don't do yoga. 1. Yoga pants 2. Lots of girls 3. Lots of girls in yoga pants doing yoga moves;yoga
What's a nice guys favorite type of wood? M'hogany;wood
How do you tell if your scrotum is ticklish? Give it a couple test tickles;scrotum
Skinny= Anorexic Thick= Obese. Virgin= Too good. Non-Virgin= Slut. Friendly= Fake. Quiet= Rude. It seems like you can never please society;society
Why does Snoop Dogg carry an umbrella? Fo' drizzle;Snoop Dogg
I told my 2-year-old to find her shoes She cupped her hands & yelled "Shoes, where are you?" I'd help her, but I want to see if this works;shoes
[first date] her: so, tell me about yourself! me: well, im not good with dates her: but you're doing fine! me: christmas is on september 3rd;dates
The fastest way to learn a foreign language is to take a lover who speaks that language, which makes me wonder about Mr. Ed.;language
Did you hear the joke about the 100-inch pizza? It's hard to deliver.;pizza
What was Adolf Hitler's favourite computer game? Mein Kraft.;Hitler
Dont do phone sex Or you'll get hearing aids;phone-sex
7 y/o daughter: Why don't they have tape for your burrito but you could eat the tape? And now I know what Einstein's parents felt like;parenting
50 cent What did 50 cent say to his grandma when she have him a sweater? Gee you knit;50-cent
HER: [she puts her hand down my pants] mm what do we have in here ME: [sweatin because thats where I keep my chicken mcnugget stash] nothin;sex
If your boss says "Correct me if I'm wrong but aren't you supposed to be in at 8am?" don't correct them. Its a trap. They hate being wrong.;work
A stitch in time... Would confuse Einstein;Einstein
Time Lords make the worst lovers... It's always bigger on the inside;sex
I was going to make a documentary about my sex life but somebody else snatched up the rights to the title. TROLLHUNTER;work
[breakup talk] H: Gimme one last chance! M: How can I trust you again? H: She meant nothing to me! M: Not that. You bought lite sour cream!;sex-life
Why do men find it difficult to make eye contact? They're trying not to attract any more undue blame then they already have.;breakup
Dear Monday: I wasn't born with enough middle fingers to let you know how I feel.;men
Anti-vaxxers make me SICK! Or they would, if my parents were imbeciles;Monday
"Thirteen, thirteen, thirteen, thirteen... " Fourteen, fourteen, fourteen, fourteen...;Numbers
What's the biggest advantage to living in Switzerland? Well, the flag is a big plus.;Switzerland
chik-fil-a employee: It Would Be My Dying Wish To Serve You, Great Lord me: I just want some nuggets man cfa employee: I Would Die For You;Chik-fil-a
What do you call a gay chemist? Homogeneous.;Chemistry
the only proof i have that there is a god is that one time i saw a dude in a "Bazinga" shirt get into a car and drive directly into a tree;Religion
Seminar topic at the annual vampire conference "How to Deal with Stakeholders";Vampires
I told you ill be there in 5 minutes. Stop calling me every half an hour.;Punctuality
What do you call 2 Mexicans playing basketball? Juan on Juan.;Basketball
War does not determine who is right  only who is left.;War
What did the gynaecologist say to the vagina that grabbed his sandwich? Don't, Snatch.;Gynaecology
me *walks into house* wife: Where are the kids? me *turns around and goes back out*;Parenting
BREAKING: 30 people feared soothed in Yankee Candle fire.;Yankee Candle
You're not in a serious relationship until he leaves you in a room alone with his phone.;Relationships
What is the name of your friend's advisor? Budweiser;Beer
What has been inside a live bitch and dead pig? Apparently Cameroon's dick.; Cameroon
I've been wearing the same clothes for almost 7 years now because a girl wrote "never change" in my middle school year book.; Change
Me: Can you bring me a burrito Him: you want me to come over? Me: no. I want a burrito to come over.; Burrito
Hyperbole: Literally the worst thing ever.; Hyperbole
RSVP: yes         no                      yes now but then no later on; RSVP
A vampire walks into a bar and asks for for a cup of boiling water The bartender says to the vampire dont vampiers drink blood? the vampire pulls out a used tampon and say yes im making tea!; Vampire
A missionary noticed a particularly happy cannibal Missionary: Joe, you look unusually cheery today. CannibalJoe: Today wife gave me head; Cannibal
What did the optimist say as he jumped off the building? So far, so good.; Optimist
How many jews can you fit in a Volkswagen beetle? 4 in the seats and 47 in the ashtray.; Volkswagen
Why is the mathematician mad? Because he's a calcul-hater.; Mathematician
Why couldn't the Pokemon tell a joke? Because he fainted.; Pokemon
Trying to find an anagram for mobile piss' is impossible.; Anagram
Did you hear about the casting for the new Batman movie? People have really Ben Affleckted by it.; Batman
What do you get if you cross a bee with a door  bell? A hum dinger !; Bee
I'm never wrong! One time, I thought I was wrong, but I was mistaken!;Confidence
Nothing beats a beautiful girl with a great singing voice! Except Chris Brown;Women
What do you call the Moon spirit that at once sits upon a lake of glowing jade and exists nestled within our divine souls? Altha'or syzygena;Mythology
I'm filming a documentary on the serious subject of circumcision. It's called Robbin' Hood.;Circumcision
If your dog is barking at the back door and your wife is yelling at the front door who do you let in first?  - The dog. He'll shut up once you let him in.;Marriage
I have a MASSIVE heroine problem... I'm addicted to fat women who save my life.;Women
How did the Vagina want her eggs cooked? Ovaries-y;Puns
Accordion to a recent study, switching the words of a sentence with a musical instrument often goes unnoticed. It's science.;Racism
What's white and crawls up your leg? Uncle Ben's Perverted Rice;Police
Police chase I was racing towards a cliff with police sirens ringing in my ears when I noticed my mirror was broken and I realized there was no looking back now;History
The world would be a much better place if people like Adolf Hitler were still born. EDIT: typo, 'stillborn';Obesity
Studies show that Alabama, Mississippi and Tennessee have an obesity rate of over 30%. Maybe they'll change their name from the Bible Belt to the Loosened Belt.;Humor
Top 3 invisible things: 1) 2) 3);Bathroom
What is black &amp white, black &amp white, black &amp white, black &amp white, black &amp white, black &amp blue? A nun falling down the stairs;Nun
Life is like a box of chocolates... It can be a load of shit.;Life
You've been found guilty of murder in the 1st degree. Your sentence is 20 years of being trapped in a FB group message about a baby shower.;Punishment
I got my first real 6-string Bought it at the 5 & dime Played it til my fingers bled Mom sued the guitar manufacturer & settled out of court;Guitar
I almost died last night. I woke up at 3am and MY FOOT WAS HANGING OFF THE EDGE OF THE BED. NOT EVEN UNDER THE COVERS.;Sleep
What did the scarecrow say when the farmer asked him in for dinner? "No thanks, I'm stuffed.";Scarecrow
Sometimes the first step to forgiveness is understanding that the other person is an idiot.;Forgiveness
Project Manager Humor Why do Vampires make poor project managers? Because the refuse you to meet with stake holders. (why yes, I am a dad why do you ask?);Project Management
*plugs my phone in to charge when it's at 80%* *lets the low battery warning on my fire alarm beep for 6 months*;Phone
"Doctor, doctor, there's a lettuce sticking out of my bum! Is it serious?" "I'm sorry to tell you, that's just the tip of the iceberg.";Health
You wont find a whole lot about beastiality in the bible. But you will in my diary.;Bestiality
Why did the dog's friends send her home from the bar when she started to act strange? They thought she might have been slipped a woofie.;Dog
I'm trying to not be horny all the time but it's hard;Horniness
Another blonde joke A professor told his class: "Fame will come to you only after you succeed!" A blonde asked, "Who is 'Seed'?";blonde
I apologized to the librarian if I appeared desperate, after all... I asked her to check me out...;library
Son, here is a photo of a naked lady. Please identify the following parts: beanplug, malm, The Crow's Eye, underback, velveeta, DataZone;anatomy
"A Bunch of Stuff I Remembered and Then Compiled into a Narratively Cohesive Yet Inconsistently Compelling Tome: A Memoir";book
Teacher: Why does the statue of liberty stand in New York harbour? Pupil: Because it can't sit down!;statue
My dog left me christmas present under the tree I had to clean it up;dog
My urge to sing "The Lion Sleeps Tonight" is just a whim away a whim away, a whim away, a whim away;music
Taco Bell doesn't have a playground, because kids that eat Taco Bell can't climb, or run.;Taco Bell
A tornado is a lot like having an affair. At first there is a lot of blowing, but in the end, you just lose your house.;affair
i took my dog to the vet he never got dry again;vet
Someone told me it was important to have relationships with positive people. Now I have AIDS;relationship
I also painted my computer black, hoping it would run faster. But the police choked it to death, and ruled it justified.;computer
50 shades of grey Girl 1: Hey have you read 50 shades of grey yet? Girl 2: Yes! From cover to cover! Girl 1: And the index? Girl 2: Exhausted...;book
I just saw a woman push 5 little kids in a shopping cart out of Walmart. I didn't realize that you could get them in bulk now.;shopping
The ancient Egyptians loved cat videos.;Ancient Egyptians
I'm not saying my ex is crazy,but The only way to take her picture, is with a Bi-Polaroid;Ex
Fact: all boots were made for walking.;Boots
By my calculations, I've spent approximately $39 throughout my life to watch bananas turn brown on my kitchen table;Bananas
What do you call a bird with 3 wings and 3 legs? Triangull;Bird
"I mean if you do the math the most weight I can really gain from the pound of pumpkin pie I ate tonight is only one pound" I thought fatly.;Pumpkin pie
The Bible wouldn't sound so preachy if every commandment was followed by the word "dude.";Bible
Why can't you ever trust a cat? Because they are always lion;Cat
What do you call an ant who likes to be alone ? An independant !;Ant
*interrupts your heartfelt story* Oh NOW I hear your New York accent!! Say "dying wish" again! Ok now say "coffee"!;New York accent
I popped my dad's viagra now I'm hard as a motherfucker;Viagra
After the man was named bishop by the church, what was his next move? Diagonal;Chess
What do you call the study of Japanese sound? Yakuztics;Japanese sound
Word of the day: exhaustipated. Too tired to give a shit.;word
Did you hear about the guy who taught a group of dung beetles to play baseball? Yup, and thats just the bug inning.;baseball
So a pope, a pedophile, and a rapist walks into a bar... He asks for a drink. ^^^^Take ^^^^as ^^^^much ^^^^time ^^^^as ^^^^you ^^^^need ^^^^to ^^^^think ^^^^about ^^^^it...;religion
there is nothing wrong with being nice, but there is something wrong with being nice to people.;politeness
What's the most problematic time of day? 4:04;time
Save your little napkin, bartender. I don't plan on having this drink long enough to set it down.;drinking
What do you call two lesbians in a fist fight? A Muffle Ruffle.;lesbians
What do gangsters put on their nachos? Glock-amole;gangsters
I work for the world's largest nanotechnology company... We're not very good.;nanotechnology
Why did ancient Egyptians love beans? They made Tootin' Common.;ancient egyptians
Forrest Gump came out 20 years ago. Can you believe that?! Of course you can because you're not an idiot who doesn't know how time works.;movies
Tissues are for tearful issues and for when people think it's funny but it's snot.;hygiene
Listening to coworkers try and explain Fight Club to another coworker and all I could think was "we really shouldn't be talking about this".;movies
Honey, I'm pregnant.. Hi Pregnant, I'm dad.;pregnancy
I was thrilled when this beautiful girl came up and asked me for a date. Then I realised it was just because I work at a dried fruit stand.;date
Did you know cats can jump higher than houses? This is because houses don't.;cats
In a fight between Batman and Darth Vader, the winner would be Chuck Norris.;Batman
For some reason, the Disney movie "101 Dalmatians" was much more popular than it's sequel "Picking up Dog Shit for Eternity.";Disney
My Pet Mouse Elvis Died Today He got caught in a trap.;mouse
Last name: Ever. First name: Greatest. Middle name: Hashbrowns.;name
How do you find the PC user in the coffee shop? Follow the power cord.;PC
What do I get when u heat up sour cream? Just cream, it's not sour. -told me to by a friend. AP;cream
What goes hum-choo hum choo? A bee with a cold !;bee
Have you found Jesus? No? Me neither. I think we lost him near the border. God, I hope he's ok. He had like all the cocaine with him.;Jesus
Ugh I completely forgot to do something with my life.;life
A mite is sitting on a fly. Fly: Hey, bug on my back, are you a mite? Mite: I mite be. Fly: Stupidest pun I ever heard. Mite: What do you expect? I just made it up on the fly.;fly
What's the difference between a pineapple and the White House? A pineapples pricks are on the outside.;politics
[police chase] FRIEND: ditch the stolen stuff ME: are u sure F: just do it M: *throws out stolen anchor and car comes to a screeching halt*;police
What do you call a bad Italian neighborhood? The spaghetto.;Italy
If I won $900,000,000, I'd give a quarter of it to Charity... She's a talented dancer and says she needs money for school.;money
Asians are so good at math... ... they can do it with their eyes closed.;Asians
Can I buy you a drink, or do you just want the money?;money
My girlfriend thanked me for telling her a joke as she hadn't laughed since her mother died I think it was pretty disrespectful that she'd laughed when her mother died.;death
*wife wonders where I am in the store* *hears glass shatter* *knows where I am*;marriage
What do you call an Ethiopian on a hunger strike? An Ethiopian;Ethiopia
I've limited my friends to 3 people that know how to split a dinner bill w/o causing a fiasco and life has been awesome since.;money
Best of luck to Steven Gerrard, who's retired from not winning the World Cup to concentrate on not winning the Premier League.;sports
I wish there was a song you and your friends could sing right after you became champions;music
INTERVIEWER: What did you like most about your last job? ME: *leans in way too close* Leaving it.;job
Last night I masturbated over my ex-girlfriend. I know it's not right, but she's a heavy sleeper and I still have a key.;Masturbation
Anyone wanna have a pun war? Just for phun.?;Puns
So I went to a fortune teller and asked if I was going to get any action that night. She told me she didn't deal in self fulfilling prophecies.;Fortune-telling
What did the Machop say to the guy who was giving him a hard time? You're really bustin' Machops!;Machop
Why do mules not work as hard as horses? Because they're half-assed!;Mules
If I owned my own strip club, I'd probably name it 'The Museum' 'Cause, you know, no touching. If 'The Museum' worked out, I might open another one and call it "Blue Balls." Pretty self explanatory.;Strip-clubs
I couldn't be trusted with a time machine. I'd get killed going back and testing whether or not Velociraptors really could open doors.;Time-travel
It's been a rough morning. Picked up my coffee, handle came off. Put on a shirt, button came off. Grabbed my tool box, handle came off. I'm afraid to go to the bathroom!;Morning
What was the last thing that went through the fly's head when he hit the windshield? His ass.;Flies
Why couldn't JFK become a boxer? Because he couldn't take a shot to the head.;JFK
Why couldn't JFK become a boxer? Because he couldn't take a shot to the head!;JFK
What do you call it when you feed a stick of dynamite to a steer? Abominable! (say it out loud, slowly);cow
i'm just like one of the ladies in the commercials! dancin around with nair on my pits! usin a tampon as a mic as i lipsync the cranberries!;feminine products
Why dont Demons fear oxidation? Because there's no rust for the wicked;oxidation
Because United 93 didn't hit it's target, Osama bin Laden wasn't perfectly happy about the terror attacks. So he rated it a 9/11.;terrorism
"People should never again say that if they had a time machine, they'd go back & stop Hitler. Because we now know nobody would." - my kid;Hitler
Its possible to live on a diet of only potatoes But, as the Irish found out, it wasn't possible to live on a diet without them.;potatoes
What do you call an uncertain insect today? A May bee.;insect
My brother and I know EVERYTHING between the two of us. Go ahead, ask something...;knowledge
My dad used to beat me... At tic-tac-toe.;childhood
Fat people would be great ninjas. The all black uniform would be mistaken for a solar eclipse thus creating the ultimate ninja diversion.;ninjas
What's the best thing about oral sex? The 5 minutes of peace and quiet!;sex
"goodbye, cruel world" *hops into duck pond with bread strapped to my entire body*;death
Eggs What does an embryo say when it's serious? No yolk!;embryo
What does Debbie Reynolds sing in heaven? Good mourning, good mourning, good mourning!!!;Debbie Reynolds
Darling, what does pedophile mean? I'll tell you when you're older.;pedophilia
My doctor tells me I'm healthy enough for sexual activity...I'm just not attractive enough.;attractiveness
Whats the difference between jam and marmalade??NSFW You can't marmalade your cock up someone's ass;food
What is a horses favourite TV show?  Neeeebours;TV shows
Cell references in excel are like gold diggers. If you want them to stay in the same place you have to throw some money at them.;excel
I just did 50 crunches in an hour... the wrappers are everywhere.;snacks
You know when you get that urge to eat something just because it's there? Anyway, I lost my job as a gynaecologist today.;job
They don't treat the black people right. In our neighborhoods, they don't have banks -- they have check cashing.;racism
What did the fish say when it swam into the wall? Damn!;fish
If your PMSing wife hands you lemons, you damn well better make lemonade or else she'll stab you & squeeze lemon juice into the open wound.;marriage
Crime doesn't pay... does that mean that my job is a crime?;crime
I don't always feel like I won the genetic lottery, but when I do... I'm at Wal-mart.;genetics
What's the definition of Parity? Two parrots exactly the same!;definition
Sitting outside the dentist office eating Oreos, b/c I think everyone should earn their pay.;dentist
You don't need a parachute to go skydiving: **However**, you need a parachute to go skydiving twice;Skydiving
Which nation doesn't do what it's supposed to do until it's too late? Procrastination!;Procrastination
*wife walks in* *sees cheese balls everywhere* *shakes head* "what? 8 won't get better at catching food in his mouth if we don't practice";Marriage
Your opinion is like a headache Everyone's had one and no one gives a fuck;Opinions
The most tedious aspect of my job is the part where I have to jiggle the mouse every 30 minutes to keep the screensaver from activating.;Work
How does a racist laugh? He sniggers.;Racism
What do you call ghosts commiting bank robberies? The Polterheist;Bank Robbery
Q: What do you feed an invisible cat? A: Evaporated milk.;Cats
Just heard a little kid tell his dad he was a lion and his dad said "Wow!" What a fucking pair of idiots.;Parenting
How did the scarecrow win the award? Because he was outstanding in his field.;Awards
Why is it that when your dog brings you things he's killed it's cute, but when I do it we have to get the police involved?;Pets
My husband's signature move in bed is to roll over and take eighty percent of the covers with him.;Marriage
I'm not a marketing expert. But if I was selling milk, the cartons would be tit shaped.;Marketing
We would have discovered the cure for cancer by now if we rewarded, recognized and respected our scientists just as much as we do our sportsmen and celebrities.;Science
What do you call a tree that protects Gotham City? Spruce Wayne;Superheroes
Lol , Toilet (potty) Humour, funny A : Have you heard of the movie "Constipation" ? B: No -- A: Obviously because it hasnt come out as yet .. LOL B: You are so fucking Stupid ..;Constipation
In a restaurant: Customer: Waiter, waiter! There is a frog in my soup!!! In a restaurant: Customer: Waiter, waiter! There is a frog in my soup!!! Waiter: Sorry, sir. The fly is on vacation.;Restaurant
How does every racist joke start? By looking over your shoulder.;Restaurant
What is the difference between a cat and a comma? A cat has its claws at the end of its paws and a comma is the pause at the end of a clause.;Racism
There's a bipartisan group petitioning for medical marijuana as an option for arthritis patients. In other words, there's joint support for joint support for joint support.;Grammar
Sometimes I need what only some people can provide: Their absence.;Politics
The longer a Facebook photo of someone's kid goes unliked, the stronger I become.;Relationships
If I've offended you with my posts, I humbly apologize. I honestly didn't think you could read.;Facebook
What does a woman and KFC have in common? Well, you start with the breasts and the thighs, and you end up with a greasy box to put your bone in.;Social Media
When Dracula went to the blood bank, he said: "Do you deliver?";Parking
Albert Bandura can anyone tell me the joke about bandura with a chicken and the egg. something about realizing that the environment came first;Vampires
Edison didn't fail at making a lightbulb, he found 10,000 ways that don't work. Number 7,511 will shock you!;Psychology
You guys wanna hear a joke? Ellen Pao;Innovation
What's a mole's favourite fruit? An Avagadro.;chemistry
Q: Do you know why the new football stadium they built in Warsaw could not be used? A: No matter where you sat you were behind a Pole.;nationality
Why did the man take a pencil to bed ? To draw the curtains !;drawing
yo here's a cool name: "Wolf Blitzer." Damn that's cool as hell. Let's give it to the lamest nerd imaginable.;name
What's green and hurts when it hits you in the eye? A snooker table;colour
What idiot called it a tree trimmer instead of a branch manager?;job-title
TIL The U.S is #18 in Mathematics worldwide. At least we're in the top 10.;mathematics
Quidditch. Scratching yourself with a pound coin.;Quidditch
Giving someone a Dunkin Donuts gift certificate for their birthday is the perfect way to say "I love you" and "I hate you" at the same time;gift
I think my abs look pretty good for a mother of 2 kids. I don't have kids.;body
What did the gymnast and the grad student have in common? The both had an outstanding balance.;balance
Walked into a spider web and did an hour of tai chi in five seconds.;spider-web
What bring a dead duck back to life? A dead bullfrog.;duck
I love self depricating humor Its another thing that wont love me back;self-deprecation
It's hard to juggle work and a baby... ...without the baby getting a few paper cuts. I haven't left my room today.;work-life balance
You're not fat, you're just... easier to see;self-deprecation
I log in and out of Facebook at the same speed a frightened kid runs down into the basement to grab something and runs back up.;social media
Why does the spanish dude keep walking left? Because izquierda going right.;language
The problem with protests... Is that once things start to get lit, the cops show up and ruin it.;protests
Hilter was weird You would think a pig would like people who don't eat pork.;historical figure
I'm not saying I'm a bad cook. But how long does pasta stay in the toaster?;religion
Little Johnny When I was a boy, I prayed, and prayed, for a bike but never got one. Then I realized that God don't work that way. So I stole a bike, then asked for forgiveness.;cooking
[at a party] *taps wife's shoulder* I've looked everywhere...where are all the swings? (wife pulls away from kissing Bob) "What?";marriage
What's the difference between an astronaut and a NASA intern? One's constantly preparing for lunch.;space
Interesting piece of history... In 1872, the Arabs invented the condom, using a goat's lower intestine. In 1873, the British somewhat refined the idea by taking the intestine out of the goat first.;history
If X-Men and Legend of Korra had a crossover what kind of bender would Magneto be? A Fassbender;superheroes
What did Jesse say to Woody when they were having a threesome with Buzz Lightyear? You've got a friend in me;movies
How can you tell if Chuck Norris ate rabbits the night before? He has claw marks on his forehead.;celebrity
Ever meet one of these people that makes everything a competition? I've met more.;competitiveness
What do you call a construction company that only employs midgets? Clearly short handed.;construction
I couldn't use my phone at the funeral home it was a dead zone.;phone
The ISIS have recruited a new rapper... They're calling him the real Islam shady!;ISIS
I caught my son wiping his boogers on the couch which is gross because I don't want our boogers mixing.;parenting
Microsoft has developed a special version of the Halo 3 rendering engine which can run within LibreOffice Calc spreadsheets... It's called Halo3.**ods**t;Microsoft
When a guy texts a girl "hey stranger", what he really means is "I've recently thought about trying to get in your pants again.";dating
What kind of soldier doesn't need bullets? The kind of soldier that's always shooting his mouth off.;soldier
Shepherd's wife: You always seem so happy dear. Shepherd: I got ewe babe.;shepherd
I was so thankful.... I couldn't thank my friend enough for getting me into fight club. "Don't mention it!", he said.;fight club
Cop: Wife shot the husband for bothering her while reading a book Sargent: You arrested her? C: No S: Why? C: She's not done with the book;marriage
Why is B so cool? Because it is next to the AC;alphabet
No, I don't need a bag I'm gonna juggle this 12 pack, this bag of ice and this whole roasted chicken on my unicycle while whistling Dixie.;shopping
What are the coldest triangles? Ice-sosceles;geometry
Counted five pregnant women at this Noah matinee. Praying their water doesn't break.;pregnancy
Don't call me a party animal then get upset that I pooped on your carpet.;party
COP: [flashes his light into my car] ME: *struggles to roll down window* "Sorry this isn't my car.";police
I've been waiting for this moment ever since I got up... goodnight!;sleep
What did the old billy bobs eat at McDonald's? McChicken-killer... Yeah I'm really stoned smoked a chicken killer and ate McDonald's;food
Dark Humor is like food... Not everybody gets it.;job interview
[Crate and Barrel job interview] "So why do you want to work here?" DONKEY KONG [sweating]: I love interior design;crime
