"Joke";"Joke topic"
You can learn a lot about a man based on how he responds to a bird pooping on him. Also background checks and digging thru his trash.;character
[school] Ok class, what was Abraham Lincoln most famous for doing? Billy? "Abolishing slavery." And... "Slaying vampires." Very good.;Lincoln
A Mexican Magician... A Mexican magician says he will dissappear on the count of three. Uno... Dos... *poof* He's disappeared... Without a tres.;magician
What does a horny frog say? Rubbit. Stole this from a friend.;frog
If I like my job am I a "gruntled" employee??;job
I found a spider in my protein powder today I politely asked him to get out of my whey.;spider
What is the Sun's favorite type of music? Sol.;Sun
What do you call a guy who hangs out with musicians? Kanye;musician
Dark comedy is like food. Not everyone gets it.;comedy
I'm not the best at giving advice when it comes to tequila So you'll have to take it with a grain of salt...;tequila
STUDENT: what's it like being drunk? TEACHER: see those 6 desks? A drunk person would see 12. STUDENT: there are only 3 desks.;drunk
How many Irishmen does it take to screw in a light bulb? 4. 1 to hold the bulb and 3 to drink until the room spins.;Irishmen
eer booze and fun!' 'Contrary to what people say  you can indeed drink to relax. Of course sometimes you get so calm you can't move.;Drinking
Pythagoras was a skeptic... ...but now he believes in angles;Pythagoras
As a child my girlfriend loved train sets Most of my adult friends thinks its weird she still plays with them. I think it's perfectly normal for a 6 year old.;Girlfriend
How many Cowboys does it take to change a light bulb? None, they have Giants for that kinda shit.;Cowboys
Why did the jalapeno put on a sweater? Because he was a little chile;Jalapeno
The Quran is like weed You burn it and you get stoned;Quran
Russian Joke Parents got shot, children got shot, friends got shot... Joke over back to field.;War
Why did the porn-star get hit by a bus? She never saw it coming!!!;Porn-star
LPT: if you're trying to study, don't listen to music with lyrics Any modern pop-song should do.;Studying
There's a doping scandal at the Rio de Janeiro Paralympics involving the Russians. We will see if these accusation stories have any legs.;Paralympics
A photon... Checks into a hotel and is asked if he needs help with his luggage to which the photon replies, "No thanks, I'm traveling light.";Photon
Sex at age 90 is like trying to shoot pool with a rope.;Sex
I feel bad for men with erectile disfunction, but they all seem to be handling it well. It's like all of them literally can't give a fuck.;men
Why will the next IPhones be the hottest best selling phones? Because they'll be sexy(6c) and a success(6s);technology
There is a company called Kia and a company called Nokia. I'm not sure who to believe.;brands
I threw a Bukakke party last night...... it was terrible nobody came.;sex
Why does a chicken coop have two doors? Because if it had four doors, it would be a chicken sedan.;chickens
Not picking up the phone is some of the most fun you can have with a phone.;phones
What did cinderella do when she got to the ball? choked;Cinderella
What do you call someone who puts a picture of themselves in a locket? Independent;independence
Where do geneticists store vegetables? In the CRISPR drawer;genetics
What's the difference between a Hippo and a Zippo? A Hippo is heavy and a Zippo is a little lighter.;animals
Doctor doctor I keep thinking I'm a slice of bread. Doctor: You've got to stop loafing around.;bread
april fools joke: replace all the sugar in your house with cocaine;drugs
[grocery store] dad to his crying baby: shhh stop crying [baby keeps crying] me: wow, your baby does not listen;parenting
How did the hipster burn his mouth? He drank his coffee before it was cool.;coffee
What did Mario say when he found out he got drunk and had sex with a green mushroom? "Well, I fucked that one up.";video games
Did you hear about the Irish paper boy? He blew away.;weather
In my youth, there was no "snapschapts". If you liked a young lady, you'd draw a proper picture of your genitals and send it to her parents.;dating
A psychic dwarf escaped from prison There's a small medium at large.;crime
What did Syd Barrett leave in his mother's bathroom? A saucerful of secretions;music
What does an egg do for fun? Kari - YOKE - ee *Ha Ha Ha*;eggs
Robin: "Let me drive the Batmobile!" Batman: "Never. I'd rather let Superman." *wall breaks down* Superman: "OMG really??" Batman: "No.";superheroes
Why are gay guys able to float? Because they're flamboyant.;gay people
What do you call a bunch of Lesbians in a closet? A liquor cabinet.;lesbians
Is your name Wi-Fi? Because I'm feeling a connection.;dating
*walks past yoga studio* *looks in window* *eyes widen* Awesome. It's like kindergarten. *walks into class* *unrolls mat* *takes a nap*;yoga
When is Dennis Rodman going to realize that he will be executed as soon as the North Korean basketball team he is training loses their first game.;Dennis Rodman
Grand Theft Auto reminds me of Florida. Except one lets you shoot people without consequence and the other is a video game.;Grand Theft Auto
When Chumlee gets out of prison he should do a show with Jared from Subway. They should call it... Child Pawn.;Chumlee
Did you hear about the COW that got a promotion? She was out standing in her field. **Edited for political correctness.;Cow
In my day cartoons made sense. Chipmunks did all the rescue rangering and a rich duck swam in gold coins like they were water;Cartoons
I was going to post that I'm in Nebraska but Foursquare didn't have the location "Someone shoot me in the face" listed.;Nebraska
What do you call a religious cow in the Middle East? A Moooooslim!!;Cow
If a person with down's gets high Do they become a normal person?;Down's Syndrome
"Serving size: half sandwich." Really, ice-cream sandwich manufacturers? I know what you're doing. And I don't like it.;Ice-cream Sandwich
whats the difference between Congress and a condom? You can only fit one dick in a condom.;Congress
My friends think I have a drinking problem... So I told them "no, I actually think I drink quite well";Drinking
In this sentence, their are exactly three errorrs.;Grammar
What did Batman say to Robin before they got in the Batmobile? Get in the Batmobile.;Batman
People who leave voicemails are probably the same people who will wait in line to have someone bag their stuff when self-checkout is free.;Voicemails
Hits rock bottom. *adds Geologist to resume;Geology
Yo mama's so fat, she jumped up in the air and got stuck.;Obesity
So a black man walks into a store and bought 5 items. April fools, he stole them.;Racism
Why your mother had you Your mother did not get an abortion when she found out she was pregnant with you because she wanted you, but because the abortion cost more then keeping you alive.;Abortion
Apparently for every $1 a man makes, a woman makes 70 cents. That's not fair. Why is the man only left with 30? Credit to Bo Burnham.;Gender Pay Gap
So, a cheerleader walks into a Starbucks... and shouts, "gimme a tea!";Cheerleaders
What's Jared's favorite ingredient for his Subway sandwiches? Extra virgin oil;Subway
The one huge advantage of being dumb ... you never overthink things.;Intelligence
Staying at my daughter's place again this weekend. Can't wait till 3am so I can wake her to tell her there's a moth in my room.;Parenting
It's not a "junk drawer," it's a free-spirited drawer without expectations or limits.;Organization
Why are there separate book donation boxes for Nigeria, Ghana, AND Zambia outside the bookstore? Am I supposed to pick my favorite?;Africa
Why did the prison board decide to build the new prison out of concrete? The old one was made of steal.;Punishment
Naked and Afraid but it's just you in someone else's bathroom with a toilet that won't flush;Embarrassment
You should never yell "Fire!" in a crowded theater The gunman will shoot when he's ready, it isn't polite to rush him;theater
If you want to hide something from me, put it on my voicemail.;voicemail
I recently bought some shoes from my drug dealer... I don't know what he laced them with, but I've been tripping all day.;shoes
Why was 6 afraid of 7? Because 7 had long since succumbed to Stockholm syndrome and was actively engaging with their captors.;math
"Don't touch the floor. The floor is the lava" Pompeii, 79 AD;Pompeii
Two peanuts were walking down a dark alley... one was a-salted;peanuts
It's okay to joke about Jesus... He died for our zings.;Jesus
"Hello! You have a nice dog. Opiates are bad. Beautiful day today. My parents talk to pixies. Bye!" - Polite home-schooled kid I met today.;home-schooling
In German, the imperative is formed by opening your mouth and speaking German.;German
Why did the archaeologist ask a diamond out to dinner? Because of his enthusiasm for Carbon-Dating.;archaeology
You send yourself a message through time. "Invest in google" it says. You don't have money in the past either. Nothing Changes;time-travel
Cinderella was thrown off the basketball team because she ran away from the ball.;Cinderella
*Runs a bath Me: ok, jump in 3: it's too hot *Adds cold water Me: Ok, get in 3: it's too cold Apparently I gave birth to Goldilocks.;Parenting
When I learned what calculators did, I immediately cleared the "math" part of my brain to make room for more movie quotes.;Math
What a gorgeous day to walk around outside staring at my phone.;Technology
Yo mama so fat... She models for the atlas;Body Image
Hey, have you heard of that new movie, "Constipation"? Yeah...it hasn't come out yet.;Movies
Rules to live by: 1. Be kind to strangers 2. Don't cheat on your taxes 3. Everything in moderation 4. Bury the body at sea;Morality
What is the difference between a Peeping Tom and a burglar? A burglar snatches watches.;Crime
What do you call a fake Irish diamond? A shamrock.;Jewelry
Ok so I met this one guy who told me he lived in Paris. To make a long story short, he lived in Paris TX.;Geography
When asked which is more important looks or brains? 9 out of 10 zombies said "braaaaiiiiinnnnssss" number 10 ate the researcher.;Intelligence
Blind dates are the best because they can't see me stealing all of the food from their plate;Dating
Why did the console player cross the road? To render the buildings on the other side.;Gaming
Bob just couldn't nail his roll down.. .. So he just decided to screw it.;DIY
Two clowns are eating a cannibal. One turns to the other and says, "I think we're doing this joke wrong".;clowns
Did you hear about the testicular cancer survivor who won the lottery? ...when he found out, the guy went nut.;cancer
[Wildebeest orbiting the earth in a spacesuit, uselessly kicking its legs madly every time a really grassy part comes into view];wildebeest
yo mama so fat she sat on a tractor and made it a pick-up truck.;obesity
I never realized how overweight my thumbs were until I tried typing on an iPhone.;thumbs
I give in to peer pressure My friends went on a diet, so I joined in to try to fit in.;diet
Yeah, but is it Tyrannosauri Rex or Tyrannosaurus Rexes? *The Jehovahs Witness slams my own door in my face;dinosaur
I love being excluded from things Should have got a green card;immigration
I bought zombie insurance recently it was a no brainer;zombies
A cop that contemplates his existence: Philofficer;police
Ive always wanted to be an artist. I draw and paint everyday. But im already 25 so im going to do what bruce jenner did and wait 40 years until im nearly dead.;art
Just lasted over an hour in bed... Thank you day light savings;sex
Arrghh! I'm so bummed! I finally got laid off;work
I'm making a graph on my previous exs It has an Ex axis and a Why axis.;relationships
i tried to share a hilarious pun with my kids but they had turned on dadblock plus;parenting
What do you call an anorexic with a yeast infection? A quarter pounder w cheese ^];health
I want to tell a chemistry joke... But all the good ones argon.;chemistry
"How about a scarf?" - Johnny Depp's stylist every day.;fashion
A recent study has shown you should NOT vaccinate kittens It increases their risk of awww-tism;science
LeAnn Rimes No it doesn't.;music
The best vacation? Close your eyes and throw a dart at a map. Where did it land? Doesn't matter. Just keep your eyes closed and go to sleep.;travel
They say 99% of the population is stupid... I'm glad to be a member of the other 2%!;intelligence
How many flies does it take to screw in a light bulb? Two, but getting them in there is a bitch!;general
Oh you graduated from DeVry too?! Which month were you?;education
So most foot longs at Subway are 7$ not 5$. I'm not mad that it's more money. I'm just mad that I sing their tunes of false advertisement;Advertising
Somebody messed up my small weighing scale. I was like 0MG!;Weight
I can't afford an electric toothbrush, so I just roll a baby hedgehog in some toothpaste and hold in it my mouth for 15 minutes.;Toothbrush
My wife said "vase" wrong so I corrected her and now we know that it can just barely fit over my head.;Marriage
Horses are so negative in meetings.... They are such neigh-sayers.;Horses
Will Smith joke How do you find Will Smith in the snow? You look for fresh prince...;Will Smith
Salary is like a period  you wait for it a whole month and it ends in a week.;Salary
My friend told he she thought she looked fat and needed a compliment I told her she had perfect eyesight;Body Image
People in Dubai don't like The Flintstones. But people in ABU DHABI DO!;Dubai
Why shouldn't you lend a anthropologist money? They consider a million years ago to be Recent.;Anthropologist
Mom: I called you bc I was watching a TV show & thought of you! Me: Ya? What show? My Mom (laughing): A show about Aliens! Very funny Mom!;Aliens
When Miley Cyrus licks a sledgehammer, it's called "art" and "music. When I do it, I'm "drunk" and "have to leave Home Depot".;Miley Cyrus
Why is the sea so strong? It has a lot of mussels.;sea
My roommate said I might be schizophrenic. But what does he know I don't even have a roommate.;roommate
Sailors have the reputation, but nobody cusses like a mom who just found out school is closed.;mom
And Jesus said unto his 12 apostles as he was being nailed to the cross. Don't touch my fucking Easter eggs, i'll be back on Monday.;Easter
My girlfriend might not be the sharpest girl around. I accidentally left my phone at her house last night. I went back over to get it and saw she had texted me 5 times telling me I forgot it.;girlfriend
Did you hear about the angry pancake!? Well one day he ***flipped***!!!;pancake
Why are quantum physicists so bad at sex? Because when they find the position, they can't find the momentum, and when they have the momentum, they can't find the position.;physicists
I'm not saying delivering a baby is easy, but I'm pretty sure all I need is a box, some tape, and a stamp.;delivery
Everytime someone cuts me off in traffic, an angel gets its wings Because I'm going to kill a motherfucker.;traffic
"The tension between Uranus... and Pluto hat has been there since June of 2012 will finally ease up", Astrologist say.;Uranus
There's a new TV drama coming out starring Saddam Hussein it's going to be called "Soap on a Rope";TV
Hitler ruined the Charlie Chaplin mustache for everyone.;Mustache
How do you open a banana safe? With a monkey. ^^^^I'll ^^^^see ^^^^my ^^^^way ^^^^out.;Banana
(Ad for a baby)  gently used  can't even kill you  doesn't shed  poops on a learning curve  goes from 0-60 in roughly 60 years;Baby
My kitten is probably the most playful creature on the planet, but it's less cute when you realize it's all just bird murder practice.;Kitten
Hey Dad? Can you sing me the Alphabet? Sure, "abcdefghiJK.";Alphabet
I guess knocking on random dressing room doors in a department store and asking "hey, can I see how you look?" is frowned upon.;Dressing room
I just invented a new catch phrase What's yer Rush Limbaugh? Get back to me immediately and tell me if you love it or just like it.;Catch phrase
What did Darth Vader say to the vegetarian stormtrooper? "I find your lack of steak disturbing.";Vegetarian
Two men have been arrested for stealing a calender.. They both got six months.;Calendar
A daughter goes to her Jewish father and asks for $20 The father replies "$10, what do you need $5 for?";Jewish father
Why did the man throw duck food at Nurse Jackie? Because she was a quack.;Nurse
In my experience, most arguments are caused by a misunderstanding of the fact that I'm right.;Argument
Never judge Darth Vader's parenting abilities harshly when we live in a world where Toddlers In Tiaras exists.;Parenting
I have the attention span of a... Have I ever told you how much I like porn?;Attention
I've never really heard a ginger joke... Got any?;Ginger
Why did the chicken cross the road? Because it's a sentient being with its own thoughts and desires;Chicken
I wanted to tell a Lord of the Rings joke.... but all the good ones Aragorn;Lord of the Rings
When someone tells me they're a doctor or an engineer all I can think is: "wow your parents must've yelled at you to do your homework a lot";Profession
Magic Johnson is one positive individual.;Magic Johnson
A recent worldwide survey showed... A recent worldwide survey showed that out of 7,146,703,436 people, 94% were too lazy to actually read that number.;Survey
The woman who first decided that tights are pants should get the Nobel Peace Prize.;Fashion
My dog just saved my life by ferociously barking at nothing outside.;Dog
Now that Justin Timberlake is married he might as well take sexy back and exchange it for some sweatpants and a recliner.;Justin Timberlake
My daughter wanted to be a princess... ...so I got divorced, married a horrible woman with three ugly kids, and left them all to it.;Princess
irony - Using words to mean the opposite of their literal meaning. ironey - Made of iron.;Irony
Did you hear the one about the dead guy? Neither did he;Death
I wish "it's the thought that counts" worked for housework.;Housework
There is a new Barbie doll on the market - T2 Barbie ...a study in silver;Barbie
I'm sorry I punched you when you said "Facebook me". I thought you said "Face punch me".;Facebook
A man walks in on his wife, an English professor, having sex with his buddy. Honey! How could you! Well.. I'm surprised! She responds: *I'm* surprised. *you* are *astonished*.;Infidelity
There's two things I hate. Hypocrisy and condescension. Do you understand what I mean?;Hypocrisy
A twelve year old girl finishes her bath in the Atlantic. She goes to her eight year old sister and starts a fight with her. And thus we have Ocean's Twelve vs. Hateful Eight.;Movies
What's with these people who take a sip of their coffee as soon as they get it? Who are these iron-mouthed warriors?;Coffee
Everyone keeps telling me... Everyone keeps telling me "There are plenty of fish in the sea" and I keep telling them "NO way in hell, I am gonna fuck a fish";Dating
What's brown and rhymes with snoop...? Dr Dre;Music
A hobbit walks into a bar It was very low down.;Bars
*raises the bar 16 yrs later] Bar: even though you weren't my real father I always wanted to call you, dad. Dad. *me trying not to cry;Family
How often does Mary see her special friend? Periodically.;Menstruation
DATING TIP: When your crush texts you, win them over by playing hard to get. Throw your phone in a river. Change your name. Move to Belgium.;Dating
Once a marine, always a marine. Even if you're now working at Subway. You're a submarine.;Marines
"Was that lightning?" No... they're taking pictures for google earth.;Google
My inner man is a fabulous gay dude named Gary who loves pedicures and bon-bons.;inner man
The Russian Army Q: Ho  you Hld you -47 when running aay fro nuclea blast? A: On far stretched out hands coad, so the hot , fro the gun does not dip on s oned shoes!;Russian Army
Q:where do you see yourself in 5 years? A:I don't know i dont have 2020 vision All credit goes to /u/RegretDesi;future
"Knock Knock.", "Who's there?" I Eat Map;knock knock
Before Facebook, I had told maybe six people "Happy Birthday," ever.;Facebook
Why do people wear sleeveless shirts? They like to express the right to bear arms.;shirts
Did you hear about the basketball player that fell in love with a midget? He was nuts over her!;basketball player
What do you call a mexican midget? a paragraph, because he's too short to be an essay.;Mexican
What do you call a boomerang that doesn't come back? Dad.;boomerang
Why are tennis equipment factories so loud? Because everyone's making a racket.;tennis
Junkie grandson : Grandma,grandma did you see my pills I left on the table ? Grandma: F*ck the pills,did you see those dragons in the kitchen ?;grandma
What do you call it when you keep wiping but brown still shows? The Trail of Smears;bathroom
King George. One day George is going to be king, thats not bad going for some one who started at Asda.;King George
Why did Katie Holmes divorce Tom Cruise? She heard he was in a few good men.;Katie Holmes
My favorite worst joke ever Two guys walk into a bar. One guy says, "Hey, Frank... I'm not feeling so good..." Then he falls to the ground, and he DIES! *Ehhhhhhh????*;bar
If anyone's seen me at my best, and seen me at my worse, and still accepts me for who I am, it's definitely the liquor store.;liquor
My friends were deciding how much alcohol to get... One of them wanted one fifth and another one wanted to get five fifths. We decided on a 3/5ths compromise.;alcohol
Crap. They didn't cancel this morning's meeting. I wore my suit to bed inside out for nothing.;meeting
What kind of a fish does your Parrot sit on? A Perch!;fish
A nurse found a rectal thermometer in her pocket and thought... "Some asshole's got my pen";nurse
I married a European chess master. He's my Czech mate.;chess
[1st date] WAITER: and how would you like your steak, miss? HER: definitely not wooden *winks across table* DRACULA: *just glares at her*;date
Why did the bait-shop owner take an apprentice ? He wanted to be a master-baiter.;bait-shop
HOW TO BEAT YOUR COMPUTER AT CHESS WITHIN 5 SECONDS: just set the difficulty to OBAMA.It will never come up with a strategy.;chess
How much for the mirror? Ma'am that's the cover of Vogue;mirror
A black James Bond? Wouldn't work. He'd be pulled over every 15 minutes for driving an Aston Martin.;James Bond
I ran into my X the other day. Now I have to get my bicycle repaired.;bicycle
Me: The Calvin and Hobbes movie was awesome! Her: Idiot, that was Life of Pi. Me: Whatever *gets in cardboard time machine, flies to Mars*;movie
How do you find a British person in a crowd? 1. Shout 0800 00 2. Wait for them to shout 1066.;British
DATING TIP: Size does matter! Tell her how big your TV is.;Dating
I may seem confident on the outside but deep down on the inside I remember every time I've accidentally leaned on a light switch.;Confidence
*dinosaur at zoo roars at me* "ROAR" whoa wat kimd of dinosaur is this "GROWL" hmm "SHOUT" hmmm "YELL" hmmmmm "HOLLER" oh its a thesaurus";Dinosaur
What is the hardest part about eating vegetables? The wheelchair.;Vegetables
I just solved all my problems I just pretented it wasn't happening, and I instantly felt better.;Problems
Saudi Arabia Where you can get caught with marijuana and still get stoned.;Saudi Arabia
What's Bruce Lee's favorite drink? WA-TA!;Bruce Lee
How many dead babies can fit inside a Bio-dumpster? 16.;Bio-dumpster
How long is a chinese name;Chinese Name
Why did the parrot fall out of the tree? Because it was dead.;Parrot
What's green and smells like Ms. Piggy? The Boston Celtics;Ms. Piggy
Do you sell hot dogs? Because you know how to make a wiener stand.;Hot Dogs
I came out of the gym the other day and someone asked me, "How have you got that body?" I said, "I don't know officer, I just opened the boot and there she was.";Gym
Two Irish schoolboys... 1: Hey, Pat! What's the craic? 2: Not much, Brian. I had a pint yesterday. 1: Oh! Really? I thought you were only 15? 2: I am! 1: So what was it? Guiness? 2: No, it was water.;Irish Schoolboys
How do you spot will smith in the snow? Just look for the fresh prints.;Will Smith
A bear walks into a bar... And he goes up the barman, rests his elbows on the bar, and says "I'll have a pint... ... of beer please." And the barman says, "Why the big pause?";Bear
What does bungee jumping and hookers have in common? Both of them cost $100 and if the rubber breaks, you're screwed!;Bungee jumping
Where does a salmon go to deposit a check? To the river bank!;Salmon
How many millennials does it take to change a light-bulb? One, but he has to create a safe-space where the light-bulb can go to avoid being offended that it's being replaced.;Millennials
If pro is the opposite of con, then whats the opposite of progress? Congress;Progress
Did you hear about the explosion in the cheese factory? There was de-brie everywhere.;Cheese
What do you call a gay Chocobo? A kweer.;Chocobo
Did you hear about the fish addicted to worms? He got hooked.;Fish
Why do vegetarians give good head? Because they are used to eating nuts!;Vegetarians
Most of us get into advertising for the money. Me? I've just always had a passion for making people feel bad;Advertising
Whenever I hear someone died of natural causes, I think, "Wait a minute. I have that.";Death
Love is a matter of chemistry, sex is a matter of physics.;Love
What's brown and sticky? My poster of Beyonce.;Beyonce
imagine a reverse pizza. the missing hole on the table where the pizza is meant to be. everything else is pizza. the solar system. the air.;Pizza
Threesome fun!!! I had planned a threesome, but there were two no shows. I still had fun though!!!;Threesome
I love the concept of karma. It means all the people I've been fucking over and mistreating must of had it coming.;Karma
Haha Whats is a house without ears : anwser:homtydumty:};House
What would you get if you crossed a dinosaur  with a pig? Jurassic pork!;Dinosaur
What's the difference between Jesus and a picture of Jesus? It only takes one nail to hang a picture of Jesus.;Jesus
You hear about these Islamic balloons? ... they blow themselves up.;Islamic
*First Date Her: Why are we at Home Depot? Me: I wanted to see what it's like to pick out bathroom tile with you. See if this is worth it.;Relationship
"PS, I love you" -- Me to my PlayStation.;PlayStation
What do you call a Mexican baptism? Bean dip!;Mexican
I bought my cat a box of wine... The selfish rascal only wanted to play with the box! Also, it turns out I have a serious drinking problem and no cat.;Cat
Why did the tomato blush? Because it saw the salad dressing.;tomato
What's the difference between 6 inches and 12 inches? 6 inches makes you day but 12 inches can make your hole weak.;measurement
My ex DM'd me to say I'm acting creepy then unfollowed me. Luckily, I have his password so I just refollowed myself and told him he's wrong.;relationships
I once went out with a girl who worked with bees My friends said she was a keeper;bees
Why don't ducks become doctors? They are afraid of accusations of quackery;ducks
I just got accused of "plagiarism" Their words not mine!;plagiarism
How many feminists does it take to change a light bulb? None. You don't need a light bulb when you have a glass ceiling;feminism
Religion is a lot like sex They've both destroyed just as many lives as they have created.;religion
ME: I can understand why, it's so silky and luxurious. THEM: Huh? I said I worship Satan. ME: Oh. I thought you said "satin.";Satan
If there are degrees of asshole, I'm the pressing the crosswalk button even after watching you do it because maybe you did it wrong kind.;assholes
#hashtag From the stoners who brought you "420" and "hella" comes the hot new game Hash Tag!! cause, i mean, come on...regular tag just isn't that fun.;stoners
How did the desk lamp store manager feel when thieves stole all his lightbulbs? He was delighted.;desk lamp
I got arrested for saying "Hi!" to my friend Jack The Air Marshall doesn't screw around;air travel
What do Islamic McDonalds employees wear? A cheeseburka;Islam
I went to Africa and spoke with the people there... It just clicked.;Africa
[Next door dog barking] Me: *inserts earpugs* [Barking intensifies] Me: wtf................haha oh *removes earpugs and inserts earplugs*;Noise
I don't get this joke A guy woke up after being frozen for 1000 years, someone asked how he felt and he said he was okay with an emphasis on the o;Time
Kim Jong died. I guess you could say he was a little il.;Death
what happens when you die? I've seen much scientific and spiritual literature researching and explaining what happens when people die. I've found that generally, they get put in the ground.;Death
Did you hear about the murder mystery porno? In the end, everyone did it.;Porno
Explain joke What is a bee's favorite game? Hive and seek;Bee
My six year old lost a tooth. I left a note instead of money "too dirty." He has been brushing that one tooth all day. Lesson unlearned;Tooth
There isn't such a thing as a communist school is there... They're all in classes?;Communism
My girlfriend and I were making out on the sofa. Her: Ok let's take this upstairs. Me: Alright. You lift one end and I'll get the other;Relationship
What kind of ears do trains have? Engineers (engine ears).;Train
About 90% of people do not know the opposite of these words... Always Coming From Take Me Down;Knowledge
How many politicians does it take to screw in a lightbulb? You hold the lightbulb and every politician screws you!;Politics
WATER POLO INSTRUCTOR: "Are you sure you know what you're doing?" ME: [Adjusting the mask & snorkel on my horse] "Of course I do.";Water Polo
A guy told me he didn't have a penis I doubt he gets cocky often.;penis
What is the only thing more permanent than a Sharpie marker? A STD.;STD
Why did the tomato blush? Because it saw the salad dressing!;tomato
They should hire people to stand in Times Square and yell "WALK FASTER!";Times Square
"Hello 911?" "Someone just stole my status on Facebook... yes, I'll hold.";Facebook
Little boy: "daddy, I want to be a Men's Rights Activist when I grow up" Dad: son, don't grow up to be an irritating wuss;Men's Rights
Where can you always find money? In the dictionary.;money
What does Santa suffer from if he gets stuck in a chimney? Claustrophobia!;Santa
Pirate, land lubber Yarrrr, Why be it that land-lubbers are never confident? For they are always on shore...;pirate
If you believe in God, yet you can't believe it's not butter, then your faith needs to get its damn priorities straight.;faith
*lives in a crumbling democracy on a slow terrible decline* hellll yes who just got two green lights in a row;democracy
Why was 6 afraid of 7? Because 7 shot up a school;school
doctor: "is there anything that runs in the family?" wife: "hm not really" me: "the dog jogs a lot";family
My cat went missing, so I put up posters of myself that says... "If you're reading this, you better get your ass back home right now!";cat
I get a lot of compliments on my stamp collection but philately will get you nowhere.;philately
Sign language is a pretty handy skill;sign language
The other day I found two gold bars. I've always dreamed of an Au pair.;Au pair
Toy inventors make the best writers They have many novel ideas.;writing
Just watched some Midget Wrestling. It was a short fight.;wrestling
Doctor Doctor I feel like biscuits! What you mean those square ones? Yes! The ones you put butter on? Yes! Oh You're Crackers!;biscuits
Have your people call my people but keep in mind that my "people" are just stuffed animals with cordless phones glued to their necks.;communication
Aerosmith guitarist Joe Perry was *rear ended* this morning. Now I understand why he Walks This Way.;Aerosmith
Someone broke into the police station and stole all the toilet seats The cops had nothing to go on;police
I love salad! Just wish it had the taste & texture of pizza.;salad
Why do console gamers use their in game names in real life? They haven't got anti-aliasing.;gaming
So, a squirrel walks into a bar- -k;squirrel
What do we call of spill of the world's most abundant resource? A sunny day.;resource
My wife just bought a $50 bottle of shampoo. So guys, party at my house this weekend because apparently we won the Lottery!!!;shampoo
What do calenders eat? Nothing. Calenders are inanimate objects that are used to keep track of the date and important events.;calendars
Thank you automatic ice dispenser. I was hoping to get either 2 or 675 ice cubes.;automatic ice dispenser
why do indians hate snow? because it is white and on their land;indians
Life is like a bed of roses. You just have to watch out for the pricks.;life
[out to eat with in-laws] Me: Waiter, your cheapest bottle of champagne Wife: Hey these are my parents Me: Waiter, 4 glasses of tap water;in-laws
Just once I'd like to yell, "Don't you know who I am?!" because I'm important, not because I'm drunk and actually forgot.;importance
When someone describes themselves as a "foodie" I automatically assume they shit a lot.;foodie
Mom, can I have another piece of pecan pie? "You mean MAY, not CAN" Ok, mom can I have another piece of pemay pie?;pie
My wife has a book on homeopathy I've only read the blurb on the back, but I think I know everything I need to know about it.;homeopathy
FACT: Uma Thurman is the only person to ever have been named by someone with a mouthful of food.;Uma Thurman
Why was number 6 scared of number 7? Because 7 8 9!;numbers
So, how do you like your job as an elevator repairman? Meh, it has its ups and downs;elevator repairman
My English professor had a colonoscopy... Turns out he had colon cancer so he had to have surgery to remove the tumor. Now he has a semi-colon.;colonoscopy
Did you hear about the stupid  Kamikaze pilot ? He flew 57 missions !;Kamikaze pilot
I just burned 2000 calories. That's the last time I leave brownies in the oven when I take a nap.;Baking
I was feeling a bit down today... So I breathed some helium. It picked me right up!;Helium
Whenever the wind gets bad... I think to myself, "It may be windy but at least its not sandy.";Weather
Good in bed? So I was asked by a girl recently if I was good in bed. My reply: "I know I'm good in bed because I'm always satisfied!";Relationships
Garbage day. When you find out which neighbors are drunks by how many bottles they throw out holy shit this one still has something in it.;Garbage
People thought I was crazy when I said I was going to cure blindness. But they'll see. They'll all see!;Blindness
Did you hear about the salad who went missing? All they found were its chard romaines;Salad
I'm deathly afraid of elevators. I take a lot of steps to avoid them.;Elevators
Guy walks into a bar Metal bar. Ouch;Bars
Are you getting older and wiser? No he's getting older and wider!;Aging
"son, did i ever tell you about how I served in Nom?" "dad, don't you mean Nam?" "sorry son i ate a small cake at the end of that sentence";War
Sorry, I'm using all 43 grocery carts. Use a basket.;Shopping
I'm the Spare Queen All I know is how to make a mess and then make sense of it.;Royalty
Why did the hipster burn his tongue on his coffee? He drank it before it was cool.;Coffee
This year for Lent, I'm giving up;Lent
When someone asks me where I see myself in 5 years... I dunno...I don't have 2020 vision.;Future
People who pronounce didn't as."dih-in't" please doh-on't.;Pronunciation
what did the depressed monkey say when his tail went through the lawnmower? It won't be long now...;Monkey
Where did the terrorist go after the explosion? Everywhere..;Terrorism
Man, speaking (in heavy Scottish accent) to policeman, "But, officer, it said laddies on the door.";Scotland
I'm German and Jewish. I hate myself;Identity
Beefy right wing joke The maniacal right wing, cow-worshipping saffron brigade in India...is it true they never hold a beef against someone?;Politics
what is a ghosts favorite lunch meat? Boo-loney :D;Ghost
To watch a reality show about a restaurant is to realize how much chef's head-sweat you've eaten in your life.;Food
They say sex after marriage is not the same. My sex life is like the Olympics! Happens once every four years, costs me lots of money, &amp there's usually a big fight afterward.;Marriage
What does earth say to the other planets? You have no life;space
Enter new password <glovebox> Must contain number <glovebox1> Must contain PHONE number <no> Please ) <no u creep> Password not recognized;password
