"Joke";"Joke topic"
What did Hamlet say when he was thinking of sending a message? To e or not to e that is the question.;Hamlet
According to serving sizes tonight, I'm a family of 4.;Food
Why do black cats never shave ? Because 8 out of 10 cats prefer whiskas !;Cats
I wanted to show you a new link but i can't afford the latest Zelda;Zelda
There are two kinds of people in the world. There are those who can extrapolate from incomplete data,;People
I was going to tell a 9/11 joke today... ...but I was told that it would be insensitive and just plane wrong.;9/11
What do you calls sushi in Serbia? Nishikori;Sushi
If you've ever used Urban Dictionary to compose or decipher a text, congratulations, you're over 40.;Age
A vulture is boarding a plane with a dead raccoon under each wing, when the gate attendant stops him and says, "I'm sorry, sir..." "...but you're only allowed *one* carrion.";Travel
Scientists Have Captured the Sound One Atom Makes and what did the atom say? "Does it really matter we make up everything.";Science
movies never show the part in the ending where the hero drives into the sunset and has to pull down the visor;Movies
I went to a zoo yesterday... but they only had one dog! it was a shitzu (shit zoo);Zoo
Don't you hate it, when you offer someone help and the other person says yes;Help
Don't be that guy that goes around saying "Don't Be That Guy.";Advice
Attidude Redefined for love: I can always take care of my self... But still, i want the person who can prove to me that i can't...;Love
What is red... And smells like green paint? Red paint! Whats green, and smells like red paint? Green paint :) Can't believe how many time I switch to the second, and they don't get it!;Colors
What is a double amputee's favorite video game? League of Leg ends.;Gaming
Why couldn't the bike stand on its own? It was two tired;Bikes
Wanna hear a joke? A joke;Jokes
Judging by the number of hats on the hanger... ...and the amount of shoes underneath, I am married to a three-headed spider.;Marriage
A deer, a skunk, and a duck went to the grocery store. When they were ready to check out, the deer didn't have a buck, the skunk didn't have a scent, so they put it all on the duck's bill.;Animals
What do you call a fish with no eyes A fsh;Fish
[shady nighttime meeting at the aquarium] AQUARIUM EMPLOYEE: eels are already pretty slippery man ME: shut up and help me butter them;Animals
What do you get when you combine someone from Colorado and someone from Idaho? A Baked Potato;Geography
My voicemail greeting: Its 2016, please hang up and text me before the beep so I don't get a notification.;Technology
You walk into my bedroom... I'm laying naked with a platter of nachos on my chest. You get punched while trying to take some of my nachos.;Food
when ever yo mama farts she gets fined by the EPA for polluting.;Family
Just watched a commercial...How is it possible that the side effect for asthma medication is shortness of breath?;Medicine
I asked my North Korean friend how it was up there he said he couldn't complain...;Politics
If you prefer that unshaven look, you might not be a true hipster... These days, everyone loves hairy styles.;Fashion
What does a polish bride get on her wedding night that is long and hard? a new last name;Marriage
What's the difference between regular AIDS and north korean AIDS? Regular AIDS is incurable. North Korean AIDS is invincible!;AIDS
Dumb one-liner of the day: I imagine veterinarians who treat ducks put up with a lot of undeserved grief.;veterinarians
Did you hear about the guy who was half black and half Japanese? On every Dec. 7, he would attack Pearl Bailey.;racism
We have three types of friends in life: Friends for a reason, friends for a season, and friends for a lifetime.;friendship
If I had all the money, I would pay people to sneak up behind you and blast a bullhorn right before you hit send on a political tweet.;politics
Roses are red, here's something new... Violets are violet. Not fucking blue.;poetry
Why do managers bring suitcases along to away games? So that they can pack the defence!;football
What do you call the ring that worms leave round  the bath ? The scum of the earth !;bath
A chemistry lab is like a giant party Some people like dropping acid, others prefer dropping the base.;chemistry
'Tis the season to pull copious amounts of tinsel out of your dog's butthole.;Christmas
An Aborigine walks into a bar wearing one sandal. ' Lost a sandal dude??, ' asks the barman. ' Nah,found one, ' replies the Aborigen.;aborigine
I didn't find the food in Budapest very filling, so I left Hungary.;Budapest
Being football fans ... Why do all the trees in Wisconsin lean to the south ? Because Minnesota blows &amp Chicago sucks;football
Capitalization is the difference between helping your Uncle Jack off a horse and helping your uncle jack off a horse.;language
The hard truth is like poetry... ...most people hate hearing it.;truth
I'm pretty bad at building fences Oops, wrong place for this post.;building
What's the difference between classical music and Barry white? A lot when you are having a prostate exam.;music
I just read a long article about Japanese sword fighters. If you want, I can samurais it for you.;Japanese culture
[Meeting girlfriend's parents] Me: Well Mrs. Ashford, I can see where Elle gets her good looks! <Mr. Ashford sulks the rest of dinner>;meeting parents
Why did the french chef go to the police? Escargot stolen.;French cuisine
What did number 2 say to number 1? you're an odd fellow;numbers
Kermit and Miss Piggy never married. He has Kermitment issues.;Muppets
If you text your boss that you can't come in and include the poop emoji, he doesn't ask any questions.;work
You look like a before picture.;appearance
Have you got a Masturbation addiction? Message me, and we can beat it together;addiction
Did you hear that Oxygen and Magnesium went on a date? OMG!;chemistry
Just bought a set of alphabet magnets for my fridge, so this may very well be my last tweet.;Twitter
Im going bananas Is what i tell my bananas before i leave the house.;Bananas
What did the Israeli Prime Minister who can't say the word "and" say about candy that caused such a hubbub? Mike Ike's are my least favorite.;Candy
Still wake up in a cold sweat thinking about my love note that was passed to the wrong boy in kindergarten.;Love
Accidentally played dad instead of dead when I encountered a bear and now it can ride a bike without training wheels. #circuseverydamnday;Bear
Why did the baby cross the road? Because it was stapled to the chicken;Chicken
Sexual intercourse: It's just wanking that's got out of hand.;Sex
What is the best part about duct tape? It can turn "no, no, no!" Into "mmm, mmm, mmm";Duct tape
What does a witch do if her broom is stolen  ? She calls the flying squad !;Witch
50 Cent for a 2Pac of Eminems? That's Ludacris!;Rap
People always give bridge builders a hard time... They're just trying to make ends meet.;Bridge
I am going to be arrested today! Because I will be snowden!;Snowden
Drank 3 shots of espresso and can now feel every part of my skin at once AMA;Espresso
Which England player keeps up the fuel supply? Paul gas coin!;Football
I heard one of the best jokes I've ever heard in my life yesterday! It was about an anti-climax.;anti-climax
Struggling with Christmas Presents??? If you're struggling to think of what to get someone for Christmas... Get them a fridge and watch their face light up when they open it!;Christmas
[interview] What is your greatest strength? "Throwing my voice" You're hired! "Ok great, thanks" Wait I didn't say- oh wow you're good;job
What do you call a fat psychic? ...a four chin teller;psychic
If you love Batman, let him go, because Batman Returns.;Batman
Well... cats clean themselves... and we *are* out of toilet paper...;cats
Being a child is like being drunk. Everybody remembers what you did exept you.;childhood
Two fish are in a tank One says to the other: You man the guns, I'll drive.;fish
What do you call a group of homosexual lions? gay pride;homosexuality
Why does the ocean roar? You would too, if you had crabs on your bottom!;ocean
Why does lanolin oil smell exactly like cow semen? don't ask me!;lanolin
Last night I was visited by the ghost of Gloria Gaynor. At first I was afraid. I was petrified.;Gloria Gaynor
How do you fix a broken Tuba? Tuba glue.;Tuba
I swear, the next person who pisses me off will find out very quickly that my threats are empty.;threats
Helping my 5yo with his homework. Does anyone remember how to write the alphabet? Like with a pencil?;alphabet
Usually I'm quite good at telling Jokes, but sometimes i get excited and punchup the fuckline.;Jokes
I want a "refrigerataur." Half horse, half refrigerator. I could ride it AND eat from it which is just plain sensible we are in a recession.;refrigerataur
An ugly, broke, single man stood in my way So I moved the mirror;man
What's the problem with tipped cows? They can't MOOve;cows
I wonder if the earth ever looks at the 2016 election and thinks about hurling itself into the sun.;earth
What's the difference between OJ Simpson and Mufasa? One's an African lion, the other is a lyin' African.;OJ Simpson
Two cannibals were having their dinner. One said to the other "I don't like your friend." The other one said "Well put him to one side and just eat the vegetables.";cannibals
If I could travel back in time I wouldn't kill Hitler, but I would write him a scathing book review called 'Mein Kampffft.";Hitler
What was Aladdin called after he went Vegan? Saladdin.;Aladdin
Last night my wife started calling me Jeb Bush. I also pull out way to late.;wife
I was asking my comedian friend... for some advice on my act. I said "I made a few cotton picking jokes but nobody found them funny". He said "It's simple, you need new material.";advice
Is it okay to not like a certain race? My friends want me to run a 10k with them, but I want to run a 5k.;race
I stole a friend's phone today and set it so it will autocorrect "I've" to "me've" and me'm really excited about it.;phone
What does Acetone and Hitler have in common? They're both Polish removers!;Acetone
I used to brag that my dad worked in the food court. I thought he was a food lawyer. Shoulda wondered why a lawyer would wear a sbarro shirt;dad
At any time, the temptation to sing "The Lion Sleeps Tonight" is just a whim away....... A whim away.;song
If you can't celebrate Valentine's Day with someone you love, celebrate it with alcohol and pizza.;Valentine's Day
How many marshmallows does it take to get to the moon? Purple, there are no bones in ice cream!;marshmallows
Why do bees hum They don't know the words;bees
Why do fish always sing off key? Because you can't tune a fish. Say it outloud if you don't get it. I made this one up in first grade IIRC.;fish
If I ever win the lottery and someone asks me for money I'm going to give them a dollar and say "Here. Go play the Lottery. That's what I did.";lottery
Two muffins are sitting in an oven... The first muffin looks over and goes "man, it's really hot in here." The second muffin replies "HOLY SHIT! A TALKING MUFFIN!";muffins
What is a test tube baby's biggest fear? Dingos with straws....!! ;test tube baby
Apparently just because I have the "mind of a child" I'm not allowed to sit on a Santa's lap. Also it's "illegal" to carry a brain around.;Santa
I got told off for masturbating at the gun range. We had very different interpretations of shooting from the hip.;guns
God: *making Eve from Adam's rib* Adam: That's a weird way to make people God: Lol wait till you see how she does it;creation
The Riddler always struck me as the Batman villain most likely to have been a pickup artist.;Batman
"One of my neighbours had half of his large intestine removed," I said to my mate. "Did he end up in a coma?" He asked. "No," I replied, "But he did end up with a semi-colon.";neighbours
3yo: *follows me into bathroom* Me: "Privacy, please" 3yo: "Oh, right" *closes door* "Now we have privacy, Mommy";kids
My imagination ran away with me, but we're both out of shape and didn't get very far.;imagination
What's the difference between an owl and a bungee cord? My ass;animals
Gave my cat some almond milk and now she teaches hot yoga on Thursday nights.;cats
I like how Subway sells "healthy footlong" sandwiches, as if anything is healthy when you're eating it by the foot.;Subway
A Irishman, Mick goes to the doctor complaining of stomach pain... Doctor: "Well I cant find anything wrong with you , it must be the drinking" Mick : "Ill come back when you're sober Doctor";drinking
I Once Tried to Break the World Record for Most Records Broken Suffice to say, the employees at Village Music World were not happy with me.;records
what do you call 4 and 25 cents? foreign change;money
*leads horse to water* "You're not gonna drink, are you?" *horse neighs* "It's The Fountain of Eternal Youth." Horse: You're not foaling me.;horses
Thor in San Francisco Thor arrives in San Francisco and proudly announces "I AM THOR!" I flamboyantly gay man looks at him and states "You're thore? I'm tho thore I can hardly pith.";Thor
Mints I was eating mint chocolates and I felt sick after eight.;Chocolate
The families in Eggo commercials live in nice houses and appear wealthy. Why are they always fighting over one shitty frozen waffle?;Eggo Commercials
Some guy called me a siren. It's like he doesn't even care that I do beeping noises & I can purr & moan & do like all the other sounds, too.;Siren
LPT: If you crash into a parked car and don't have a paper and pen.. simply use a key to scratch your insurance details on to the bonnet.;Driving
There are two categories of people in this world, graceful and clumsy... I always seem to fall into the ladder;Clumsiness
Where does a dog go when he loses his tail The dock.;Dog
What's a pirate's favorite firework? M80;Pirate
I've got a plan to get rid of the dollar Honestly, it makes a lot of cents;Money
I don't watch Soccer... If I wanted to watch somebody struggle to score for 90 minutes I'd take my friends out to the bar.;Soccer
what is better than roses on your piano? tulips on your organ;Flowers
A guy walks into a bar -- and sustains a mild concussion.;Bar
Why are Peter Pan's jokes not funny? Because they Neverland;Peter Pan
I couldn't imagine my parents having sex So last night I hid in their closet and watched;Parents
The base is under assault! NaCl NH3;Chemistry
a jew, a christian, and a muslim walk into a bar in the holyland hey it could happen, just not on a friday, saturday or sunday;Religion
Those are the whitest teeth I've cum across today.;Teeth
Why aren't jokes in base 8 funny? Because 7, 10, 11.;Programming
I'm calculating how much it would cost to install lights for a little league baseball field A ballpark estimate would be perfect;Baseball
I told a chemistry joke once but there was no reaction;Chemistry
An Egyptian man won't accept that he is a bad swimmer, so he jumped into the river... He's still in the Nile.;Swimming
Why girls don't have willys Little brother came into the kitchen and declared "mom, now I know why girls don't have willys! They fall off, and I found yours under your pillow";Anatomy
If you're going to Greece change your currency at the airport Nor sure how you're going to get 100 goats on a plane though Source: radio;Travel
something that I miss about being a child is people asking me what my favourite shape is. adults don't do this.it's a rhombus. u don't care;Shapes
Q: Why wouldn't the skeleton jump off the cliff? A: Because it had no guts.;Skeleton
After the Swiss Idol, a Bern resident was found dead in his home.;Music
Look at you, putting your bag of popcorn into a bowl like the Queen of England.;Etiquette
Someone told me Canada had no territories... I was having Nunavut.;geography
Two old men are walking through a park... "Nice out, isn't it?" "Yes, I think I'll get mine out too.";men
Where do sick boats go to? The dock.;boats
Smart-phones... The best thing to happen to sh1tting since the newspaper.;smartphones
Are you a Lawyer? ... cause you're giving me the bar;lawyers
I can tell if someone's uncomfortable around me just by staring at them for 3 hours.;social interactions
First, there was planking, then owling and milking, now there's Harlem Shaking. If the next trend could be thinking, that would be great.;social trends
What was the butcher doing when he got caught? Beating his meat.;butchers
What happened to the man who put his false  teeth in backwards? He ate himself!;false teeth
(From my 7 year old) Why should you never give Queen Elsa a balloon? Because she'll just let it go.;Frozen
Sometimes i flirt and i feel really akward. Idk if the people around me are gonna hate more for it. I have this rly weird feeling in my stomach and sometimes idk why. Oh wait not flirt. I ment fart;social interactions
A very very short joke Bend over Genie, a wish is a wish!;genie
Q: Why didn't Noah go fishing? A: He only had two worms!;Noah
An incredible phenomenon of life A pepperoni of radius 'z' and height 'a' has a volume of pizza;life
I have sexdaily I mean, I have dyslexia;sex
I want to tell you all a UDP joke ... but you might not get it.;UDP
What do Whitney Houston and Antarctica have in common? 100% chance of snow;Houston
Being an adult is like watching a foreign movie with no subtitles in a crowded theater, everyone else knows what's going on and you just nod;adult
What do you call getting high and having sex? A kush and push.;sex
Do you need space? Join NASA!;space
Why are housing prices in Toronto falling? Because the market got flooded.;Toronto
If I ever find out that my wife is going to be an octo-mom... I'm octa-gone.;wife
What's an Arab man that drives a bus An otto-man;Arab
What do old men and the Niagara Falls have in common? Just receding.;men
Sometimes I ask my husband to put away the clean dishes so I can play kitchen scavenger hunt next time I need something.;husband
How do you catch a digital fish Online;fish
My boss told me, "Dress for the job you want, not the job you have.". I'm currently sitting in a disciplinary meeting wearing my batman costume!;Work
A man walks into a doctor's office completely naked except he's wrapped in saran wrap... The doctor takes one look at him and says "I can clearly see your nuts.";Health
How did Helen Keller lose her arm? Trying to read the road signs!!!;Disability
The most realistic part of Harry Potter is how he goes to a school where he learns skills he can't use in the real world.;Education
My doctor told me that jogging could add years to my life. He was rightI feel ten years older already.;Health
What does a thesaurus eat for breakfast? Synonym Toast Crunch If you said Synonym Life, please leave.;Language
What is the car company, Kia's, main competitor? Nokia;Technology
Dark humor is like a child with cancer. It never gets old.;Humor
You are depriving some poor village of its idiot.;Stupidity
Did you hear there was a sequel to The Boy in the Striped Pajamas where he visits Charlie in his chocolate factory? It's called the Gas Elevator (I know I'm going to hell for this);Holocaust
How would you describe the average bully? Mean.;Bullying
I've made a fortune in gambling by betting my bottom dollar that the sun will come out tomorrow, thanks to my bookie, Annie.;Gambling
'You're beautiful and I love you," I yelled as I stood alone on the cliff, and my echo replied "I just want to be friends.";Love
If you throw a party how do you know Mrs. Elephant is in her period? Your mattress is missing and, theirs a quarter on the dresser.;party
I never thought I'd love my family more than my Xbox 360, and it turned out I was right.;family
The Hydrogen + ion got into a fight with the Hydrogen Oxide - ion online The H + called the OH - too basic and the OH - called the H+ to acidic.;chemistry
A dog limps into a bar... and says" I'm looking for the man who shot my paw.";dog
What did Sushi A say to Sushi B? Wasabi;sushi
I know a great knock knock joke Go ahead, you start.;knock-knock
If da Vinci were alive today, the "Mona Lisa" would have been called "IMG-20121020-00463.jpg";art
How many professional soccer players does it take to change a light bulb? Six. One to change the bulb, and five to hug and kiss him.;soccer
Here's a Cheesy Joke For You. Past, Present, and Future walked into a bar. It was Tense.;grammar
What is a common question at lizards' fast food joints? You want flies with that?;lizards
Never let them see how much they hurt you. Or the gun. Definitely don't let them see the gun.;relationships
HER: why do you hate every single Hugh Grant movie? ME: i love love actually actually;movies
There's no law that says you can't make a tiny swimming pool in your belly button for a gummy bear pool party.;gummy-bears
The best part of waking up is still mystery to me.;waking-up
Two muffins were baking in an oven... One says "It's really hot in here" &amp the other one said "Oh crap! A talking muffin". Kristen Schaal;Muffins
The winner of Powerball should really invest in a diverse portfolio There's also Mega Millions, Tri-State, and SuperLotto.;Lottery
Why is Jeopardy the #1 show in the U.S.? Because Michael Douglas starred in "Double Jeopardy" in 1999.;Jeopardy
Jesus take the wheel...let the clutch out easy [car dies] Wow, water to wine but no manual transmission Jesus: Don't test my mercy;Jesus
[impatiently yells] "What do I have to do to get a margarita around here??" And that's when I got kicked out of Dairy Queen.;Dairy Queen
Is trying to sell a useless set of feelings.;Feelings
I'm busy masturbating when my friend texts me "What's up?" With my free hand I text "Nuttin'";Masturbation
They found a hole in the wall at the local prison The police are looking into it;Prison
Twitter is the adult way of having imaginary friends.;Twitter
a jewish man told me this... Knock knock...;Knock-knock
Missed connections: I was the guy in the Subaru listening to NPR You were the river I briefly considered driving into.;Subaru
I am a good dancer.hilarious one. Girl: You would be a good dancer except for two things. Boy: What are the two things? Girl: Your feet.;Dancing
Did you know? Did you know that babies, fresh from the womb, can see all around them for 10 seconds.....after they're decapitated;Babies
Why did Jim Morrison cross the road? To break on through to the other side.;music
Mary had a little lamb, until she learned about lamb chops.;food
"I need to do extensive reading on this complex subject before I give an educated opinion." -- Web comment that has never been made;reading
67% of Canadians say that their favourite colour is flannel;colour
My wife said she wants to be treated like gold on her birthday. Apparently, locking her in the safe wasn't what she had in mind.;marriage
Yes officer I know it seems like a lot for personal use.;drugs
Jerk chicken is just regular chicken that didn't let it's daughter go to prom;food
what is a calculators favorite food? pi!;math
My wife is a computer geek and wants to name our son "one eighth of a byte" So I said "Really honey? Don't you think that's a bit...?";computing
I wish I could just "like" a text message so I don't have to respond.;technology
A Valentines joke from yours truly, Cyclops &lt3 x Roses are Red Violets are Red Everything is Red...sigh;love
I heard a great Ray Rice joke... but I can't remember the punchline.;violence
The good news is, I blocked the creepy guy. The bad news is, I'm tweeting this from inside his trunk.;creepy guy
What do you call a bowling alley in Brooklyn? Ebo-wling;bowling
When I'm with you, I'm breathless. My pulse quickens and I can feel my entire body getting hot. Also, you're a treadmill and I'm asthmatic.;treadmill
My friend was told by her doctor that she was morbidly obese. As if she doesn't have enough on her plate.;obesity
How do you know you're on the phone with a meth head? When comcast puts them on hold and they don't hang up;meth head
Why do you never see a church with free Wi-Fi? Because no church wants to compete with an invisible power that actually works.;church
I was woken up today by a tap on my door Odd sense of humor my plummer has.;plumber
If at first you don't succeed, destroy all evidence that you tried.;success
My cat is recovering from... a massive stroke.;cat
According to my Fitbit I've masturbated 4 miles today;Fitbit
What does a dyslexic zombie say? Brian's ... Briiiiiiiiian's!!!;zombie
There's nothing louder than the end of cycle signal on a dryer.;dryer
A young boy's life changed when he found out he could shoot a white sticky substance Only this young boy could also do it from his wrist. Hello spiderman.;Spiderman
I won't be getting any sex tonight but I beat level 15 on Bejeweled so its pretty much just as good.;Bejeweled
Use chemicals to remove polish and no one bats an eye, Use chemicals to remove the Polish and you're literally Hitler.;Polish
I'm against plastic surgery, but it's also horrifying what people are supposed to really look like.;plastic surgery
My house looks like I'm losing a game of Jumanji.;Jumanji
This is incredible Nothing has been reposted here all year!;posting
please spread kale over my dumb organic gluten free casket;kale
My wife asked me if I was going to take a shower before we go to some friend's house for the evening like she didn't see me get in the pool.;shower
16yo [talking w friend]: fam that's lit af, tell bae and the squad that it's on fleek PARENT: *calls 911* i think my kid's having a seizure;language
Did you hear Chewbaca won the NFL MVP his first year in the league? It was a great Wookie season!;NFL
I met the woman of my dreams playing Pokemon GO then she got hit by a car.;Pokemon GO
Have you heard about the invention of the shovel? It was groundbreaking;shovel
Why did the traffic light turn red? You'd turn red too if you had to change in the street.;traffic light
A watched pot never boils. The same is also true if you forget to turn the burner on apparently.;cooking
[Gets down on one knee] We can save $7.99 a month if we share a single Netflix account.;Netflix
I just want to be wealthy enough to leave notes for the house-sitter like "If the puma seems restless, let him splash in the Jacuzzi a bit.";wealth
mythical anciemt turtel that canot die has been found in the galapagos. "dont worry" says one scientist "we wil find a way to kill it";turtle
They had to shut down the T-Rex cloning program at the Oedipus Complex. It was on the news this morning. Apparently, the entire staff was eaten by mother-fucking dinosaurs.;T-Rex
Why did the blind man swing his seeing eye dog around by the tail? He was taking a look around;blind man
What do you say when comforting a grammar Nazi? There, their, they're;grammar
Few months ago I was involved in an accident which left half of my entire body paralyzed. I am all right now.;accident
Every morning you have two choices: be productive and really shine, OR pour some coffee, log in and start posting. Hello, darlings.;morning
Germany used to have a large French speaking region. It was called France;Germany
Did you know that a person born under caesarean section is not eligble to run for presidency? Yeah, they're not a natural-born citizen.;presidency
I would tell an economics joke... ..but there's not enough demand.;economics
Did you hear about Treant? He's thinking of leaving. Perhaps branching out, Maybe even going back to his roots. I'm not sure I wood do that. He's barking mad if you ask me.;Treant
Do you know what a pirate's favorite letter is? You'd think it would be "Arrrr" but it's actually the C.;pirate
I would put a webcam in my shower to make extra money, but I would hate having to only sing public domain songs.;webcam
Alcohol and calculus don't mix. Never drink and derive;alcohol
The first rule of Fight Club is till death do us part.;Fight Club
Why was the monster sitting in his Easter  basket? He was trying to hatch his peanut butter eggs!;Easter
Remember, people only rain on your parade because they're jealous of your sun & tired of their shade.;parade
Back-to-school tip for parents: while not explicitly forbidden, it is frowned upon to spray champagne on the hood of a departing school bus.;school
The number of "followers" you have does not make you better than anyone else. Hitler had millions, Jesus had 12.;followers
Hello all, I have the ground type safari...Someone please add me, I'm looking for the older generation.;ground type
Q: What side of the dog has the most fur? - A: The Outside.;dog
YES! The receipts at CVS are very long. We know, they know, everybody knows!;CVS
What's the hardest part of a vegetable to eat? The wheelchair;vegetable
My love life is like my video game I always play single player, and I can never find anyone who wants to play co-op;video game
Lock an astronomer in a basement... and they'll go star craving mad.;Astronomer
How do you give a solipsist an existential crisis? You tell me.;Solipsist
Occasionally, a true friend gives his paw not his hand...;Friendship
What do you call a cow that just gave birth? Decalfinated.;Cow
I got a hair cut for $10 At this rate, its gonna cost me a million dollars to get them all cut.;Haircut
My dad always warned me about anal sex He said son this is gonna hurt;Sex
I invited a friend over after school. I told my mom he's my brother from another mother. My parents are now in the divorce process.;Family
I hope I never have more than one kid because the urge to superglue two children together is a crippling desire I struggle against everyday.;Parenting
A young lady who had just been dumped by her boyfriend seemed unusually cheerful. Someone asked her why, and she replied that, sooner or later, time wounds all heels.;Relationship
What happened when the lion ate the comedian ? He felt funny !;Comedian
Auto correct changed "mingle" to "mangle," and now I've been uninvited to a Superbowl party.;Technology
How do you say "No, I'm full" in Grandmother?;Language
Who's the roundest knight at King Arthur's court? Circumference.;Math
Greece announced they are going to default on their nearly 1.8 billion dollar loan Who would've thought the country that invented the philosophy major would be broke?;Economy
Why are Dendrochronologists Forever Alone?;Science
I hate people who use the wrong words in a sentence and don't correct themselves They sometimes should have the humidity to admit it.;Language
What do you call jokes about eyes? Vitreous humour.;Anatomy
Got my left hand an awesome Valentines card and vibrating glove.;Technology
Where's the best place to hide during a zombie apocalypse? Radio Shack. Not even the brain dead would go there.;Retail
I have a decaffeinated coffee table Looking at it, you wouldn't know it;Furniture
Q.How can you tell when a Chicago Fireman is dead? A. The remote control slips from his hand.;Profession
What do you call a pig behind a car wheel? A ham brake !;Animals
Why is the quadratic formula so cool? Because it has 'ac'.;Math
Why is glue white? If it were black it would run. It just wouldn't work.;Chemistry
What did the doctor say to the midget waiting in the lobby? You're just going to have to be a little patient.;Medicine
[phone call] Prank caller: Hi, I'd like to speak to Agood Boi Receptionist: who's Agood Boi? Prank caller: lol *tail goes nuts*;prank
"Don't quote me on that." -anonymous;quotes
How can you tell the difference between a chemist and a plumber? Ask them to pronounce the word "unionized.";professions
How to build a nested list 1) Start like this A) Then do this Bird: I live here now 2) Make sure to get the bird out Bird: NO;lists
"Can I have more of these mouse spears?" "Sir those are toothpicks" "I need 1000 for my army. We march at dawn";toothpicks
I never shower. No hobo.;hygiene
Star Wars Casting Did you hear Carrie Fischer is going to be in the new Star Wars movies? She is going to be the new Jabba the Hutt!;Star Wars
I've never laughed at anything any of you losers have posted here on this forum. It's sad as fuck.;forums
When my son loses his 1st tooth, Im putting $1 under his pillow and a note that says "I'll be back with a hammer for the rest. -Tooth Fairy";Tooth Fairy
Hear about the Hell's Angels biker who's a baker? he's bad to the scone;baking
Q: How does a woman scare a gynecologist? A: By becoming a ventriloquist!;ventriloquism
What do you call a dock that lost it's cock? A TRANSport;ships
In 20 years I will publish a book Titled 'The Complete List of the Boyfriends of Taylor Swift'.;Taylor Swift
If any cheetahs are reading this, please do not eat my son.;cheetahs
15 out of 12 beers agree I can't do math when I'm drunk.;math
I'm really good with cars, man. I can look at a car's headlights and tell you exactly which way it's going. - Mitch Hedberg;cars
Why is a guy in the Navy called a seaman? You are what you eat!;Navy
If I had a nickel for every time Robert Duvall squinted while wearing a cowboy hat... ...I'd have the same career as Robert Duvall.;Robert Duvall
what do you call 2 Puerto Ricans playing basketball? Juan on Juan;Puerto Ricans
If anyone has a really good fish pun... Let minnow;fish
I try to keep it gangster, so I just walked into the grocery store and shouted "Scuze me! Could you direct me to the motha fuckin bakery?!";grocery store
What is Bruce Lee's beverage of choice? WATAAAAAR;Bruce Lee
My kid's favorite joke right now: Knock knock. Who's there? I eat mop. ... omg that is SO gross;kid's joke
Introverts don't get ready for a party. They gather strength for a party.;party
I was surprised that my Christian clothing company is extremely popular with transvestites. As it turns out, they love Cross Dressing.;Christian clothing
He says I'm cute when I'm mad. Well he has no idea of how gorgeous I can be.;mad
So someone decided to offer a million pounds to the first Irishman who could learn to swim... A Scotsman ended up winning.;Irishman
What did the leper say... What did the leper say to the prostitute? Keep the tip!;leper
What's the cheapest meat to buy? Deer balls. They're under a buck.;meat
ME: Good date? FRIEND: Ok. Until he got undressed ME: Then what? FRIEND: [sticks out pinky finger] ME: Ah. Then he drank tea in a fancy way;date
Ah ? ha ? ha ? ha ? stayin' alive, stayin alive ? ? ? ?.;song
I like to hold hands at the movies... which always seems to startle strangers.;movies
My friend went into a sudden trance where she imagined she was stuck in a Pistachio. I told her to snap out of it. -She couldn't.-;Pistachio
A baby's laughter is one of the most beautiful sounds you will ever hear. Unless it's 3am. And you're home alone. And you don't have a baby;laughter
Why did Loki want the tesseract? to get rid of his tesserection;Loki
Memo to self: Next time you fill out a job application and it asks about military service, it is best not to mention that you've Gone Commando a few times in your life.;job application
*holding your xray up to the light and looking at it* when did you first notice your back hurting? "after the knife went in";xray
How can we make people tell the truth? "Lets make them put one hand on a book & the other on their chest. That'll scare the shit out of em";truth
Why can't Java programmers see well? Because of the eclipse;Java
My Gpa said... My Grandpa said, "Your generation relies too much on technology!" I replied, "No, your generation relies too much on technology!" Then I unplugged his life support.;technology
How do you cut down a hipster tree? A suuh dude!;hipster
how many Mexicans... How many Mexicans does it take to... Oh shit, they're already done.;Mexicans
Why can't you keep a secret from cattle? They herd;cattle
You totally had me at "I want you" and I was so excited, I completely missed the " To leave me alone" part....Sorry my bad.;relationships
Yesterday I was charged with kidnapping... That's the last time I fall asleep on a goat!;goat
Restaurants drastically overestimate how much I care about which wood they smoke my bacon over.;restaurants
Chuck Norris did in fact, build Rome in a day.;Chuck Norris
So an Irishman walks into a pub... What else is new?;Irishman
Did you hear the one about the corduroy pillow? It's making headlines across the nation!;pillow
When does a rabbit go exactly as fast as a train? When it's on the train.;rabbit
Having sex is like playing a game of bridge If you don't have a good partner, you better have a good hand.;sex
Why didn't the ghost have any babies? Because he had a Halloweenie! (Hollow-weenie);ghost
Knock Knock Joke -Knock Knock! -Who's there? -The Alamo -The Alamo who? -You said you'd remember!;Alamo
Since It's summer here's a little advice, best way to beat the heat is to wear a San Antonio Spurs jersey;Heat
A friend and I got into a fight on a ski lift. It was an uphill battle.;Fight
Most laughs that you hear on TV shows today, were recorded in the 1950's. Means, technically, you're likely hearing dead people laughing.;TV
When someone ends a sentence with "af" they were hastily trying to type "A FALCON DESCENDS UPON ME" but could not make it in time.;Typing
My girlfriend has been crying for hours now after the loss of a child. She takes The Sims very seriously.;Gaming
Got the cheese sweats. Got the cheese sweats real bad.;Cheese
*Sets fire to city* Pppffttt... More like the Roman em-pyre... -Attila the Pun;Fire
What did the vegan say when he saw someone familiar? I've seen herbivore.;Vegan
how many tickles does it take to make an octopus laugh? ten tickles;Octopus
"I'm too sexy for my mom." - Right Said Freud;Sex
